split,seed,epoch,val_MAPE
temporal,12,204,11.901057779322297
temporal,12,205,14.11328350542388
temporal,12,206,14.198184146616233
temporal,12,207,12.156686040111419
temporal,12,208,17.53813684335855
temporal,12,209,14.694036452127435
temporal,12,210,12.849657842599335
temporal,12,211,12.539898283375027
temporal,12,212,13.271975860899477
temporal,12,213,15.22487237567021
temporal,12,214,11.815098806569422
temporal,12,215,14.480518242943882
temporal,12,216,18.015365457278442
temporal,12,217,14.282858329167517
temporal,12,218,13.36755352612753
temporal,12,219,12.088533887767316
temporal,12,220,13.80052469933071
temporal,12,221,16.313837462318624
temporal,13,1,57.01662001820078
temporal,13,2,42.78104176390056
temporal,13,3,33.939254033471435
temporal,13,4,34.42608580074116
temporal,13,5,29.75175059627359
temporal,13,6,29.691241195607937
temporal,13,7,23.7895726695248
temporal,13,8,29.245649534490877
temporal,13,9,25.486840520928826
temporal,13,10,25.535211862062134
temporal,13,11,22.849991959388895
temporal,13,12,24.105216336562993
temporal,13,13,24.631986423693743
temporal,13,14,20.36782056338188
temporal,13,15,22.54139797006436
temporal,13,16,21.76265735880529
temporal,13,17,25.444625546561273
temporal,13,18,16.915293225538537
temporal,13,19,19.016352513586682
temporal,13,20,25.13744130169069
temporal,13,21,15.745863306647045
temporal,13,22,18.15330997641587
temporal,13,23,19.078793381495117
temporal,13,24,19.1181632568859
temporal,13,25,20.505836234516536
temporal,13,26,25.673216869263253
temporal,13,27,17.9904657562179
temporal,13,28,20.114797665133718
temporal,13,29,18.39016520116465
temporal,13,30,19.95553611591645
temporal,13,31,23.283447569980833
temporal,13,32,19.289441419912677
temporal,13,33,20.158754798080572
temporal,13,34,22.199569709595917
temporal,13,35,18.565776137802356
temporal,13,36,19.510964207677944
temporal,13,37,21.68542360667273
temporal,13,38,20.802827451308815
temporal,13,39,19.887321526784177
temporal,13,40,18.6115513847757
temporal,13,41,22.001479833056734
temporal,13,42,22.54521587601786
temporal,13,43,19.72323806715483
temporal,13,44,22.717850629230515
temporal,13,45,20.991077952043426
temporal,13,46,19.989506148095103
temporal,13,47,21.112212644828073
temporal,13,48,19.547479847332202
temporal,13,49,21.950396689521327
temporal,13,50,20.95580072815826
temporal,13,51,20.89206647174895
temporal,13,52,20.28786476544051
temporal,13,53,19.941698031874605
temporal,13,54,24.796376462030363
temporal,13,55,21.318118750774314
temporal,13,56,22.515745010762515
temporal,13,57,23.256767569717557
temporal,13,58,21.22263837212905
temporal,13,59,20.95974298886701
temporal,13,60,19.561529654925707
temporal,13,61,21.497264604393333
temporal,13,62,19.83938031386998
temporal,13,63,22.54115266587836
temporal,13,64,21.36490255014518
temporal,13,65,18.903254290496026
temporal,13,66,21.42482208865695
temporal,13,67,23.098995492643574
temporal,13,68,22.060473057673992
temporal,13,69,22.636096683695502
temporal,13,70,20.46161451825153
temporal,13,71,23.215329889565552
temporal,13,72,20.184875095444248
temporal,13,73,20.71432735823869
temporal,13,74,20.381727658803346
temporal,13,75,21.41632488254223
temporal,13,76,20.661911201312797
temporal,13,77,19.195532704952324
temporal,13,78,19.151878121096253
temporal,13,79,22.068334757487644
temporal,13,80,19.809646896159073
temporal,13,81,17.810112590775677
temporal,13,82,20.804305036505504
temporal,13,83,20.72998515588217
temporal,13,84,21.252183122562577
temporal,13,85,19.81784042815356
temporal,13,86,21.152274795254016
temporal,14,1,41.81565337200294
temporal,14,2,31.462359575587094
temporal,14,3,34.20751050818793
temporal,14,4,29.096057735168067
temporal,14,5,26.259221936451432
temporal,14,6,24.98263367370436
temporal,14,7,24.729045037108744
temporal,14,8,25.637999059079608
temporal,14,9,25.825554239545173
temporal,14,10,29.160890258899137
temporal,14,11,22.26797535119786
temporal,14,12,22.902995612156356
temporal,14,13,21.72288434151544
temporal,14,14,22.965906791561896
temporal,14,15,18.826682909406
temporal,14,16,21.288227474623856
temporal,14,17,19.452640728650557
temporal,14,18,18.24855083958213
temporal,14,19,18.691984629702386
temporal,14,20,25.337522799905702
temporal,14,21,28.52187275401661
temporal,14,22,27.4779113114459
temporal,14,23,24.11109002267576
temporal,14,24,25.014050685554558
temporal,14,25,27.43754303983702
temporal,14,26,24.769520858572864
temporal,14,27,19.775883550903607
temporal,14,28,24.340665860430754
temporal,14,29,24.916165727152983
temporal,14,30,27.444820753213573
temporal,14,31,28.153798413920377
temporal,14,32,19.709223991375804
temporal,14,33,20.26515581263606
temporal,14,34,24.097984986683574
temporal,14,35,26.336475886057215
temporal,14,36,20.432342806168208
temporal,14,37,23.362444583975858
temporal,14,38,22.108275284243092
temporal,14,39,26.370561307283975
temporal,14,40,20.856703844297787
temporal,14,41,22.387803510159348
temporal,14,42,25.99191179638622
temporal,14,43,19.685767651438557
temporal,14,44,19.9806151351909
temporal,14,45,24.746341902519767
temporal,14,46,21.275399738345676
temporal,14,47,26.53653845152898
temporal,14,48,28.803307641218602
temporal,14,49,20.06886878039865
temporal,14,50,22.405545967950783
temporal,14,51,21.283980827169856
temporal,14,52,22.037281255267935
temporal,14,53,22.94881174165023
temporal,14,54,26.115761974018127
temporal,14,55,24.039928642416903
temporal,14,56,27.82626796603762
temporal,14,57,27.18246521822227
temporal,14,58,19.65192928829511
temporal,14,59,22.133513840214665
temporal,14,60,23.671546444266703
temporal,14,61,23.205903431641723
temporal,14,62,21.8396180857624
temporal,14,63,22.595252550297754
temporal,14,64,20.69173888520585
temporal,14,65,26.107063063378178
temporal,14,66,18.215029493309345
temporal,14,67,26.52724706429143
temporal,14,68,19.728987183179065
temporal,14,69,24.19449713065215
temporal,14,70,19.6726560413589
temporal,14,71,29.439413438566365
temporal,14,72,27.418610671077225
temporal,14,73,23.637493456286297
temporal,14,74,22.666024327716226
temporal,14,75,19.08442916467356
temporal,14,76,24.18030604383773
temporal,14,77,23.206456803867365
temporal,14,78,23.264494527165947
temporal,14,79,19.604622138336385
temporal,14,80,29.07637599494462
temporal,14,81,20.387596587626593
temporal,14,82,24.348030841646036
temporal,14,83,20.899714585976362
temporal,14,84,31.95032210350931
temporal,14,85,17.28205394901504
temporal,14,86,27.552181239894484
temporal,14,87,29.338350830429054
temporal,14,88,19.53701552336014
temporal,14,89,26.001660155324153
temporal,14,90,22.840409415709914
temporal,14,91,26.123790712371687
temporal,14,92,15.959959957105161
temporal,14,93,28.58469538933524
temporal,14,94,22.563037453942755
temporal,14,95,23.178823367041172
temporal,14,96,25.063943481688618
temporal,14,97,24.692684877707205
temporal,14,98,21.77414893478174
temporal,14,99,25.954987510612064
temporal,14,100,20.36641688225676
temporal,14,101,25.750210283881692
temporal,14,102,22.8830348240983
temporal,14,103,24.797604297927023
temporal,14,104,23.77059769478015
temporal,14,105,23.62085706848186
temporal,14,106,22.447656813651495
temporal,14,107,24.376950438544753
temporal,14,108,16.160765704124923
temporal,14,109,28.937738337013858
temporal,14,110,22.98621991345326
temporal,14,111,22.469687551852648
temporal,14,112,24.12017949256634
temporal,14,113,27.908871867664615
temporal,14,114,23.307801603263872
temporal,14,115,23.415678782752664
temporal,14,116,26.25436357311265
temporal,14,117,25.57488226968414
temporal,14,118,24.319248465404726
temporal,14,119,22.636495991375586
temporal,14,120,17.065198948583554
temporal,14,121,28.139379717520953
temporal,14,122,22.515008200713595
temporal,14,123,30.584166846190726
temporal,14,124,21.68443980633652
temporal,14,125,28.12524013556046
temporal,14,126,21.4247697069693
temporal,14,127,24.833690410072773
temporal,14,128,24.14415881049111
temporal,14,129,22.794270945236082
temporal,14,130,21.33855755814599
temporal,14,131,26.43881161123619
temporal,14,132,23.40255699044185
temporal,14,133,23.1462031835897
temporal,14,134,26.68353874497571
temporal,14,135,21.63729717382586
temporal,14,136,21.890961423510163
temporal,14,137,25.92922012240621
temporal,14,138,25.32016517047512
temporal,14,139,18.813133585919942
temporal,14,140,25.918661630012256
temporal,14,141,22.9102148572715
temporal,14,142,25.49887011539801
temporal,14,143,27.98670795037543
temporal,14,144,22.06328089854626
temporal,14,145,25.73723117419593
temporal,14,146,24.51133157305987
temporal,14,147,24.74032118521747
temporal,14,148,24.047607557223284
temporal,14,149,23.502765858731948
temporal,14,150,26.82391987096487
temporal,14,151,22.853880024894192
temporal,14,152,27.806818887629664
temporal,14,153,24.48993434938138
temporal,14,154,27.898599633064077
temporal,14,155,26.929866910896987
temporal,14,156,25.413663057834906
temporal,14,157,27.444512344701742
