"LOCATION","Country","STATISTICS","Reference Statistics","UNIT_MEASURE","Unit of measurement","TIME","Year","Value","Flag Codes","Flags"
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",136827.547088535,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",141252.079014662,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",143135.579446638,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",145865.976511517,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",147404.810556926,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",149424.105099638,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",160799.05709854,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",156602.428301718,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",159555.219913167,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",161771.26704098,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",166233.183572594,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",173674.201825128,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",172601.930736276,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",171114.82766248,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",173349.17985134,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",174864.950395995,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",178690.71443484,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",176029.97,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",175809.550861897,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",177006.908771481,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",179373.205748206,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",181402.728961884,,
"AUT","Austria","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",198774.74025658,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",151808.446424972,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",156153.399100749,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",163155.628033019,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",169510.385608101,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",174718.756152564,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",181567.330217968,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",189068.989707212,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",196485.921139147,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",207871.359748135,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",218391.893468095,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",219700.371161849,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",232118.789158377,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",239717.772379853,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",238914.30383131,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",228639.234516264,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",216112.927908581,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",194178.94638065,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",180418.069715363,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",175878.754909658,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",176715.39864145,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",176368.876,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",175509.641910685,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",177426.458038,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",180386.678233959,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",183640.114523431,,
"GRC","Greece","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",167077.367739989,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",542697.008599938,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",575400.040958183,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",597982.129969238,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",623084.283412111,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",645328.584478725,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",702711.585405008,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",703433.909527351,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",702060.522699477,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",710130.492205033,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",745036.604055142,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",776017.612484136,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",820846.984258605,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",870935.232341163,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",901063.237869864,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",911362.388457487,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",963169.147759464,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",1016552.51026067,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",1045247.4494914,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",1095182.158755,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",1140356.67411524,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",1166354.178,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",1218404.64323269,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",1271733.72334837,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",1322392.34336476,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",1372294.41273928,,
"ISR","Israel","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",1342744.92647561,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",12643.885737553,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",11093.8285329726,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",11711.729241799,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",12321.51787098,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",13203.6405933705,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",13838.5245221554,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",14637.6268135995,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",14699.68041362,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",15100.709798924,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",15582.7234131324,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",16093.5236489835,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",16704.8303567279,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",17035.2682002435,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",18300.4600290796,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",18537.0405563758,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",19096.3124890734,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",19522.0002932444,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",18445.4206765335,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",22292.0469430467,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",19326.4280764606,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",18925.296,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",18507.8998562505,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",18519.6862505798,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",19090.3391995582,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",19633.3390509268,,
"SVN","Slovenia","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",22269.5927316195,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",5585.40430554688,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",6208.63530796176,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",9245.68890902135,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",8139.26361399758,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",7980.79668976885,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",7991.45077817309,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",8015.11965827163,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",8108.26962132019,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",8563.30528841391,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",9249.03367893427,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",9977.58657381377,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",10790.224202028,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",12318.2826488763,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",13658.1145276405,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",13711.1520580904,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",13140.9978949562,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",13983.6278945895,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",12353.3057145406,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",12571.9574143052,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",12718.5545968876,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",13132.99,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",13108.7821656744,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",13266.5830375546,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",14114.5682832849,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",15094.1162858525,,
"LTU","Lithuania","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",18598.060417002,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",69028640.5430932,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",74146081.9138625,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",79653571.8921665,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",83098253.3273138,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",82755809.6201015,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",87164160.4853995,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",90043234.1034148,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",92840850.0422267,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",96639013.8058088,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",103606241.149408,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2005","2005",109556172.293225,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2006","2006",116477029.223296,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2007","2007",122190606.286879,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2008","2008",126503360.790392,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2009","2009",124524544.834949,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2010","2010",131801979.590875,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2011","2011",139856291.485166,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2012","2012",147294728.551063,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2013","2013",153252805.341365,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2014","2014",155960384.777933,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2015","2015",159553348.31,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2016","2016",162283449.001238,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2017","2017",164205767.88945,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2018","2018",170304140.150087,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2019","2019",171908414.025428,,
"CHL","Chile","GDP_CONST_2015","GDP (Constant Prices 2015) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2020","2020",161986716.020298,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1995","1995",17629.5757694391,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1996","1996",20701.8892843005,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1997","1997",20051.4518904222,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1998","1998",19643.7922335939,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","1999","1999",20528.1867942446,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2000","2000",22848.7530082583,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2001","2001",20254.5535039314,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2002","2002",21233.5349663647,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2003","2003",19903.2723174984,,
"SVK","Slovak Republic","T_PUB_EXP_CONST","Total Government Expenditure (Constant Prices) (mln)","LOCAL_CUR_2015","Local currency - constant prices (2015)","2004","2004",19677.7005895448,,
