run_name,run_id,state,variant,created_at,batch_size,learning_rate,hidden1_dim,hidden2_dim,hidden3_dim,embedding_dim,size_ensemble,num_epochs,patience,lr_milestone,lr_gamma,optimizer,weight_decay,dropout_rate,dataset_variant_cfg,test_rmse,test_mae,test_mape,test_r2,val_rmse,val_mae,val_mape,train_rmse
5blbq3qy,UnVuOnYxOjVibGJxM3F5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-09T11:08:14Z,64.0,0.00789591418187189,128.0,0.0,32.0,4.0,5.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.2,AGTwRD,208.43817138671875,165.23326110839844,162.27430725097656,-1.4995040893554688,148.7349853515625,111.95923614501952,96.05423736572266,176.42101135253907
hew4qnez,UnVuOnYxOmhldzRxbmV6Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-09T07:31:52Z,16.0,0.010480461835436996,256.0,20.0,0.0,4.0,5.0,18000.0,12000.0,800.0,0.5,adamw,0.0001,0.2,,807.5130004882812,544.292724609375,494.1632385253906,-64.24248504638672,408.5960998535156,296.02520751953125,274.50244140625,818.6735900878906
rcpurie0,UnVuOnYxOnJjcHVyaWUwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T23:39:19Z,64.0,0.01979774982047979,200.0,32.0,20.0,4.0,3.0,30000.0,12000.0,300.0,0.3,adamw,0.0,0.1,LagRD,224.18890380859375,146.97317504882812,123.38265228271484,-0.1923830509185791,174.7505340576172,125.63191986083984,136.67974853515625,140.99822489420572
wasj9cco,UnVuOnYxOndhc2o5Y2NvOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T21:49:04Z,64.0,0.0008306215035804896,128.0,0.0,0.0,4.0,5.0,30000.0,4000.0,1200.0,0.3,adamw,0.0001,0.3,AGTwRD,261.7650451660156,216.4801483154297,356.72515869140625,-2.942054271697998,210.66683959960935,179.8629150390625,306.2335205078125,219.577978515625
4o32hibo,UnVuOnYxOjRvMzJoaWJvOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T20:48:09Z,64.0,0.002147622842310732,128.0,32.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.5,adamw,0.0001,0.2,MGTwRD,211.06594848632812,128.9088134765625,95.96932220458984,-3.881758689880371,159.12574768066406,101.78218841552734,97.35149383544922,127.38441975911458
0v8szkdd,UnVuOnYxOjB2OHN6a2RkOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T17:08:34Z,64.0,0.0007463752486299687,256.0,0.0,32.0,4.0,5.0,18000.0,4000.0,1200.0,0.1,adamw,0.001,0.3,AGTwRD,115.4417953491211,105.92903900146484,109.96233367919922,0.2333000898361206,73.45323181152344,62.08742141723633,82.69025421142578,110.12373657226564
eqe50ugk,UnVuOnYxOmVxZTUwdWdrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T16:38:45Z,64.0,0.015448164785496602,200.0,0.0,16.0,4.0,3.0,12000.0,12000.0,300.0,0.1,adamw,0.0001,0.0,Macros,633.9003295898438,293.5746765136719,121.4199447631836,-9.161547660827637,612.68310546875,272.7558288574219,119.36349487304688,579.3404795328776
z4odl6xe,UnVuOnYxOno0b2RsNnhlOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T16:28:53Z,16.0,0.001343426411348681,256.0,20.0,32.0,4.0,3.0,12000.0,8000.0,300.0,0.3,adamw,0.0,0.0,MGT,196.8395233154297,149.17762756347656,82.6725082397461,-2.87664532661438,152.24874877929688,113.82799530029295,69.96575164794922,118.33667755126952
w3ocr12d,UnVuOnYxOnczb2NyMTJkOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T16:02:19Z,64.0,0.0028833653020566034,128.0,32.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.0,MGTwRD,205.62210083007812,131.74122619628906,73.77344512939453,-3.63318395614624,156.3759307861328,102.92805480957033,72.79844665527344,126.3488489786784
59y7dzu7,UnVuOnYxOjU5eTdkenU3Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T16:00:20Z,64.0,0.006948027354157379,128.0,0.0,20.0,4.0,5.0,30000.0,4000.0,1200.0,0.5,adamw,0.0,0.3,AGTwRD,187.0109100341797,119.23162841796876,68.43081665039062,-1.0120244026184082,161.03860473632812,109.73950958251952,81.31720733642578,143.72584533691406
7u0pizqi,UnVuOnYxOjd1MHBpenFpOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T15:38:31Z,16.0,0.013270150944228057,256.0,0.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0,0.0,LagRD,3935.303955078125,3580.693359375,6160.66015625,-366.4042053222656,4110.345703125,3741.389892578125,6931.751953125,6960.866357421875
ogtwusm1,UnVuOnYxOm9ndHd1c20xOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T15:29:29Z,16.0,0.010400289504544163,256.0,32.0,32.0,4.0,5.0,18000.0,4000.0,800.0,0.5,adamw,0.0,0.1,MGT,175.69883728027344,123.69197845458984,140.61224365234375,-2.088653564453125,154.4666748046875,108.02165222167967,123.70952606201172,152.68374633789062
q3g0eh9l,UnVuOnYxOnEzZzBlaDlsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T15:23:50Z,32.0,0.010556024350331686,256.0,0.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.3,adamw,0.0,0.0,AGTwRD,697.0805053710938,635.9442749023438,827.7462158203125,-26.95536422729492,507.0777282714844,464.01702880859375,720.6539916992188,638.1997528076172
so83b74v,UnVuOnYxOnNvODNiNzR2Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T15:21:43Z,64.0,0.0005812591737257255,128.0,32.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.001,0.2,MGTwRD,179.44143676757812,151.79368591308594,201.4630126953125,-2.5284619331359863,144.95187377929688,129.1150360107422,211.63577270507812,151.9876505533854
bj64h03k,UnVuOnYxOmJqNjRoMDNrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T15:21:03Z,64.0,0.01745432327131815,200.0,16.0,32.0,4.0,5.0,18000.0,12000.0,1200.0,0.1,adamw,0.0,0.1,Macros,176.84068298339844,120.0994873046875,111.7264633178711,0.20917165279388428,142.97315979003906,108.83455657958984,135.68894958496094,133.53426208496094
bmmwyg8z,UnVuOnYxOmJtbXd5Zzh6Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T15:19:20Z,64.0,0.0025528930203473107,256.0,0.0,16.0,4.0,3.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.2,AGTwRD,191.03707885742188,167.16395568847656,187.5321807861328,-1.09959077835083,143.73684692382812,122.0639190673828,160.12374877929688,157.83700307210287
jm4m1pf1,UnVuOnYxOmptNG0xcGYxOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T14:48:23Z,64.0,0.006150033971190764,128.0,0.0,20.0,4.0,5.0,18000.0,12000.0,1200.0,0.1,adamw,0.001,0.2,Macros,167.1553955078125,123.31238555908205,71.37816619873047,0.2934243679046631,138.01515197753906,103.14730834960938,68.16313171386719,124.1140350341797
dkw8vwow,UnVuOnYxOmRrdzh2d293Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T14:38:43Z,32.0,0.0139638078924858,256.0,0.0,32.0,4.0,5.0,12000.0,8000.0,300.0,0.5,adamw,0.0,0.0,LagRD,908.9234619140624,700.4947509765625,854.8150024414062,-18.59937286376953,750.1654052734375,642.936279296875,952.6880493164062,1104.5776489257812
bobhw6f4,UnVuOnYxOmJvYmh3NmY0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T14:37:13Z,32.0,0.003447250974614008,200.0,16.0,20.0,4.0,5.0,12000.0,4000.0,1200.0,0.5,adamw,0.0,0.3,,216.5645446777344,142.56582641601562,124.58243560791016,-3.6925201416015625,168.1322784423828,122.58172607421876,141.78829956054688,141.185595703125
u6ncop7c,UnVuOnYxOnU2bmNvcDdjOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T14:28:55Z,64.0,0.0017623119332868308,128.0,20.0,32.0,4.0,3.0,12000.0,12000.0,1200.0,0.5,adamw,0.0001,0.0,MGTwRD,189.11392211914065,125.9075698852539,88.72077941894531,-2.9191057682037354,133.01458740234375,88.10408782958984,72.21345520019531,115.96166229248048
d2dgd6kn,UnVuOnYxOmQyZGdkNmtuOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T13:45:33Z,64.0,0.012224724711261712,200.0,20.0,32.0,4.0,3.0,12000.0,12000.0,800.0,0.1,adamw,0.0,0.1,Macros,156.6654815673828,106.63240051269533,96.9253387451172,0.37932461500167847,121.12540435791016,90.03803253173828,103.47508239746094,114.9389419555664
m2byr8uj,UnVuOnYxOm0yYnlyOHVqOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T13:34:01Z,64.0,0.0007657685514004774,256.0,0.0,20.0,4.0,5.0,30000.0,4000.0,1200.0,0.3,adamw,0.001,0.2,AGTwRD,160.4303741455078,142.4982147216797,155.2113800048828,-0.48071837425231934,100.1974639892578,82.27864837646484,109.09609985351562,210.61220703125
tfz7tmq1,UnVuOnYxOnRmejd0bXExOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T13:25:26Z,64.0,0.01808091691100409,256.0,20.0,20.0,4.0,3.0,12000.0,12000.0,1200.0,0.3,adamw,0.0,0.0,MGTwRD,229.34124755859375,158.3138885498047,83.14070892333984,-4.763739585876465,179.11940002441406,127.39871978759766,77.93045806884766,138.3552042643229
1fbkrp7l,UnVuOnYxOjFmYmtycDdsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T13:00:18Z,64.0,0.0166055813902926,256.0,20.0,32.0,4.0,3.0,30000.0,12000.0,300.0,0.5,adamw,0.0,0.3,LagRD,219.3769989013672,150.94993591308594,143.60911560058594,-0.14174675941467285,172.3546600341797,129.86692810058594,159.32456970214844,142.9186553955078
aopj1gue,UnVuOnYxOmFvcGoxZ3VlOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T12:57:00Z,64.0,0.0007298827882149767,128.0,0.0,32.0,4.0,5.0,12000.0,12000.0,1200.0,0.1,adamw,0.001,0.3,Macros,226.9730529785156,134.19033813476562,99.81761932373048,-0.3027663230895996,194.2220916748047,113.83527374267578,94.21192169189452,189.5167694091797
4y3glv39,UnVuOnYxOjR5M2dsdjM5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T12:56:41Z,64.0,0.016939789675154894,256.0,16.0,32.0,4.0,5.0,30000.0,12000.0,1200.0,0.5,adamw,0.0001,0.1,LagRD,192.37437438964844,134.60110473632812,127.7311553955078,0.1220252513885498,155.46450805664062,118.40625,142.45114135742188,134.74017639160155
aviolevh,UnVuOnYxOmF2aW9sZXZoOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T12:46:55Z,64.0,0.006067978855723249,128.0,20.0,16.0,4.0,3.0,30000.0,12000.0,1200.0,0.1,adamw,0.0,0.2,MGTwRD,219.2513427734375,137.82130432128906,107.86557006835938,-4.267741680145264,170.015625,113.15078735351562,114.3468246459961,133.32644653320312
0ttdmn71,UnVuOnYxOjB0dGRtbjcxOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AllVar,2025-12-08T12:28:07Z,16.0,0.0030458225445858696,256.0,32.0,32.0,4.0,5.0,30000.0,8000.0,300.0,0.1,adamw,0.001,0.2,AllVar,251.6628875732422,238.05772399902344,373.6979064941406,-8.716422080993652,237.8098602294922,220.10101318359375,403.2868041992187,245.08810119628907
g125ze7e,UnVuOnYxOmcxMjV6ZTdlOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T12:24:16Z,64.0,0.008995435194916728,128.0,20.0,20.0,4.0,3.0,30000.0,4000.0,800.0,0.5,adamw,0.0,0.0,LagRD,247.1504821777344,190.0701446533203,147.83624267578125,-0.4491405487060547,233.80035400390625,194.8332672119141,175.319580078125,277.15980529785156
aplaa84r,UnVuOnYxOmFwbGFhODRyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T12:20:45Z,64.0,0.01820792200263956,200.0,20.0,20.0,4.0,3.0,30000.0,4000.0,300.0,0.5,adamw,0.0,0.0,LagRD,198.5786590576172,140.2025146484375,167.01173400878906,0.06448078155517578,206.5088806152344,153.34852600097656,179.06808471679688,212.8474324544271
5benpdbh,UnVuOnYxOjViZW5wZGJoOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T12:09:48Z,64.0,0.000728286993446015,128.0,0.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.1,adamw,0.001,0.2,AGTwRD,150.60939025878906,133.89859008789062,182.8499755859375,-0.304978609085083,114.34263610839844,90.54093933105467,131.30625915527344,141.83925018310546
jsg5fyzl,UnVuOnYxOmpzZzVmeXpsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGT,2025-12-08T12:09:42Z,64.0,0.003101546132363099,200.0,20.0,16.0,4.0,5.0,12000.0,8000.0,1200.0,0.5,adamw,0.0,0.3,,214.84864807128903,148.51255798339844,153.3709716796875,-3.6184544563293457,165.7216796875,124.10734558105467,163.37796020507812,142.43896484375
ma5f5npw,UnVuOnYxOm1hNWY1bnB3Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T11:47:18Z,64.0,0.002453820762437189,256.0,0.0,20.0,4.0,5.0,30000.0,8000.0,300.0,0.1,adamw,0.001,0.3,AGTwRD,141.09088134765625,121.9087905883789,136.84234619140625,-0.1452418565750122,102.4332275390625,88.06111907958984,116.2459716796875,161.70526275634765
rojeqegk,UnVuOnYxOnJvamVxZWdrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T11:44:38Z,64.0,0.008870855741994295,256.0,0.0,20.0,4.0,5.0,18000.0,4000.0,1200.0,0.5,adamw,0.0,0.1,LagRD,105.35465240478516,74.68787384033203,56.13957214355469,0.7366732358932495,101.0058135986328,68.39241027832031,60.060638427734375,106.3051498413086
23agifbs,UnVuOnYxOjIzYWdpZmJzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T11:34:15Z,64.0,0.01853977999741829,128.0,16.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.1,adamw,0.0,0.2,LagRD,1029.702392578125,489.78173828125,299.9485168457031,-24.154232025146484,430.1871032714844,271.7789001464844,300.0671691894531,282.13410034179685
tv40c6bd,UnVuOnYxOnR2NDBjNmJkOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T11:11:11Z,64.0,0.013770956103254144,128.0,16.0,32.0,4.0,5.0,18000.0,12000.0,1200.0,0.1,adamw,0.0001,0.3,Macros,206.18670654296875,159.18174743652344,177.71083068847656,-0.07507610321044922,168.3779754638672,144.0919647216797,205.64236450195312,157.1687774658203
w0090jzp,UnVuOnYxOncwMDkwanpwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T11:09:33Z,64.0,0.01666963868648526,200.0,16.0,20.0,4.0,3.0,30000.0,4000.0,300.0,0.3,adamw,0.0,0.0,LagRD,293.2808837890625,175.08792114257812,153.74142456054688,-1.0405864715576172,141.286865234375,112.80872344970705,157.4150848388672,164.53048706054688
q8q0zn0t,UnVuOnYxOnE4cTB6bjB0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T11:01:55Z,64.0,0.011849044161530048,256.0,0.0,32.0,4.0,5.0,12000.0,12000.0,800.0,0.1,adamw,0.0001,0.1,Macros,222.55709838867188,152.50390625,65.33544158935547,-0.25256645679473877,178.7362518310547,123.10182189941406,63.46814727783203,145.93130493164062
1d5tfw9k,UnVuOnYxOjFkNXRmdzlrOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T11:01:28Z,64.0,0.012985994724672607,256.0,16.0,32.0,4.0,3.0,30000.0,4000.0,300.0,0.5,adamw,0.0,0.1,LagRD,186.06385803222656,112.16647338867188,82.6407699584961,0.17868155241012573,174.3485565185547,114.19368743896484,94.04730987548828,131.23301442464194
hzhz7ljk,UnVuOnYxOmh6aHo3bGprOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T10:34:19Z,64.0,0.017137505848370965,256.0,16.0,32.0,4.0,3.0,30000.0,4000.0,800.0,0.1,adamw,0.0,0.0,LagRD,137.15701293945312,89.71845245361328,109.34373474121094,0.5537033081054688,98.20394134521484,64.67217254638672,120.65419006347656,175.33789571126303
aqrift43,UnVuOnYxOmFxcmlmdDQzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T10:04:44Z,64.0,0.0017672947646837102,256.0,20.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.1,adamw,0.001,0.2,AGTwRD,204.48988342285156,138.91302490234375,123.171142578125,-1.4057083129882812,154.55343627929688,112.29031372070312,128.4290313720703,127.34468841552734
7xl55z88,UnVuOnYxOjd4bDU1ejg4Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T10:02:16Z,64.0,0.014958298448800322,256.0,16.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.5,adamw,0.0001,0.3,LagRD,212.8189239501953,145.21156311035156,138.7633514404297,-0.07450413703918457,170.66543579101562,127.86436462402344,154.9230194091797,138.93205871582032
r58qm75y,UnVuOnYxOnI1OHFtNzV5Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T09:54:27Z,16.0,0.015000833625988277,256.0,32.0,32.0,4.0,5.0,18000.0,4000.0,300.0,0.3,adamw,0.0,0.0,MGT,215.2330017089844,175.79469299316406,254.2176513671875,-3.6349940299987793,131.1449737548828,114.42898559570312,158.49807739257812,317.0258331298828
vgu4fqff,UnVuOnYxOnZndTRmcWZmOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T09:45:29Z,64.0,0.0047730253765907995,200.0,32.0,32.0,4.0,5.0,18000.0,12000.0,300.0,0.3,adamw,0.0,0.0,MGTwRD,215.7933654785156,139.63978576660156,81.29634094238281,-4.102889537811279,173.59420776367188,112.76345825195312,62.392364501953125,134.4555633544922
7m4phgz2,UnVuOnYxOjdtNHBoZ3oyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T09:43:56Z,32.0,0.018026886039235437,128.0,20.0,20.0,4.0,3.0,30000.0,12000.0,1200.0,0.3,adamw,0.0,0.0,MGTwRD,214.3599395751953,149.48606872558594,109.577880859375,-4.035322189331055,154.0821075439453,119.73969268798828,131.77720642089844,186.72752888997397
0npjww1m,UnVuOnYxOjBucGp3dzFtOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T09:24:20Z,64.0,0.009736148043249857,256.0,0.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0001,0.2,LagRD,89.04888153076172,66.75272369384766,64.4553451538086,0.8118758201599121,103.29932403564452,74.13919067382812,66.37547302246094,127.20962829589844
0r1p86pd,UnVuOnYxOjByMXA4NnBkOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T09:24:17Z,16.0,0.006538789906804801,200.0,32.0,32.0,4.0,3.0,12000.0,8000.0,300.0,0.3,adamw,0.001,0.0,MGT,233.26712036132812,191.9025421142578,271.915771484375,-4.444255352020264,131.7835235595703,111.5796356201172,198.38314819335935,439.62677510579425
psve287a,UnVuOnYxOnBzdmUyODdhOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T09:22:49Z,64.0,0.004233790217276629,200.0,0.0,32.0,4.0,5.0,18000.0,12000.0,800.0,0.5,adamw,0.0,0.1,AGTwRD,235.37017822265625,152.45289611816406,58.3101806640625,-2.187147855758667,172.2644500732422,116.86724853515624,67.0019760131836,139.0962127685547
6tvt9gme,UnVuOnYxOjZ0dnQ5Z21lOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T08:53:02Z,64.0,0.002366753919559232,256.0,16.0,20.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0001,0.3,AGTwRD,210.97840881347656,176.68629455566406,218.55014038085935,-1.560797929763794,171.6707305908203,151.822265625,235.77818298339844,161.9059600830078
58izbfus,UnVuOnYxOjU4aXpiZnVzOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T07:34:49Z,64.0,0.01362918730084696,200.0,16.0,32.0,4.0,5.0,12000.0,12000.0,1200.0,0.1,adamw,0.001,0.1,Macros,173.16136169433594,124.8678970336914,131.8481903076172,0.2417370080947876,143.90965270996094,120.35369110107422,165.79344177246094,145.6861373901367
mysainnt,UnVuOnYxOm15c2Fpbm50Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T07:27:51Z,64.0,0.0005552130900119843,128.0,16.0,32.0,4.0,5.0,18000.0,4000.0,800.0,0.5,adamw,0.0001,0.1,AGTwRD,217.7885284423828,145.87234497070312,140.0249786376953,-1.7287850379943848,168.04615783691406,122.88813018798828,152.05397033691406,140.7910888671875
dv5mf1my,UnVuOnYxOmR2NW1mMW15Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T07:03:32Z,64.0,0.011707136694298473,200.0,20.0,32.0,4.0,5.0,30000.0,12000.0,300.0,0.5,adamw,0.0,0.0,LagRD,139.85452270507812,110.84191131591795,125.69699096679688,0.5359757542610168,137.14236450195312,114.76007080078124,143.21824645996094,171.94969787597657
azrjp7hp,UnVuOnYxOmF6cmpwN2hwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T06:47:18Z,64.0,0.0009187861772373028,200.0,20.0,32.0,4.0,3.0,30000.0,12000.0,1200.0,0.5,adamw,0.0,0.0,MGTwRD,191.59910583496097,128.10739135742188,101.7303237915039,-3.0227866172790527,143.7163848876953,103.4182357788086,92.14905548095705,122.35758463541669
z6ca7wwp,UnVuOnYxOno2Y2E3d3dwOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T06:40:32Z,64.0,0.004494619449370018,128.0,0.0,20.0,4.0,5.0,30000.0,4000.0,800.0,0.1,adamw,0.001,0.3,AGTwRD,83.73503875732422,64.9438705444336,60.908443450927734,0.5966205596923828,67.7316665649414,57.36775970458984,69.89369201660156,151.78279571533204
peescc24,UnVuOnYxOnBlZXNjYzI0Om5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T06:30:52Z,64.0,0.0005533152471888588,256.0,0.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0,0.1,AGTwRD,310.79229736328125,256.1898498535156,284.100830078125,-4.556992053985596,159.95455932617188,128.45431518554688,170.8975372314453,283.7579803466797
zlzbtjvr,UnVuOnYxOnpsemJ0anZyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGTwRD,2025-12-08T06:23:19Z,64.0,0.000618801786541593,256.0,20.0,32.0,4.0,5.0,12000.0,8000.0,800.0,0.5,adamw,0.0,0.0,MGTwRD,193.43084716796875,143.44615173339844,141.66978454589844,-3.100071430206299,151.7723846435547,120.73175811767578,139.67703247070312,125.99569854736328
bk9yo791,UnVuOnYxOmJrOXlvNzkxOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,LagRD,2025-12-08T06:15:29Z,64.0,0.019651982381917277,200.0,32.0,32.0,4.0,5.0,30000.0,4000.0,300.0,0.5,adamw,0.0,0.0,LagRD,121.7667999267578,100.76673126220705,105.90042114257812,0.6482409238815308,97.57891082763672,81.76726531982422,114.98594665527344,171.7554931640625
fxfbdpll,UnVuOnYxOmZ4ZmJkcGxsOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,MGT,2025-12-08T06:14:21Z,16.0,0.0013367333035572077,200.0,32.0,32.0,4.0,3.0,30000.0,4000.0,300.0,0.5,adamw,0.0001,0.1,MGT,168.2828826904297,125.9538345336914,140.6433868408203,-1.8334221839904783,139.0661163330078,103.76914978027344,112.3550796508789,166.75873819986978
59x26a22,UnVuOnYxOjU5eDI2YTIyOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T06:05:02Z,16.0,0.013979805851881848,128.0,0.0,32.0,4.0,3.0,30000.0,12000.0,1200.0,0.5,adamw,0.0001,0.0,Macros,1628.1456298828125,1581.348388671875,2254.899658203125,-66.03543090820312,1586.95703125,1517.70166015625,2507.19384765625,1853.6153564453125
2jogxiam,UnVuOnYxOjJqb2d4aWFtOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,AGTwRD,2025-12-08T06:03:14Z,64.0,0.014661813518308508,128.0,0.0,32.0,4.0,5.0,30000.0,4000.0,800.0,0.5,adamw,0.0001,0.3,AGTwRD,235.09329223632812,147.95059204101562,66.78863525390625,-2.1796534061431885,187.93006896972656,118.4267578125,64.98828887939453,141.27159729003907
0ovolyhn,UnVuOnYxOjBvdm9seWhuOm5vd2Nhc3RpbmctcmQtbWxwOmVwZmxfc3RpcA==,finished,Macros,2025-12-08T06:02:57Z,64.0,0.019052641229166233,128.0,16.0,20.0,4.0,3.0,18000.0,12000.0,1200.0,0.1,adamw,0.001,0.0,Macros,108.10944366455078,94.5208740234375,114.8751220703125,0.7044402956962585,94.85546112060548,84.87675476074219,135.4799346923828,147.20338439941406
