draw,delta,Year,Month,NN,Sax,Mosley,date
12,0.007388972796597079,2014,6,39.0044109853399,46.1984845714102,39.4011763106138,2014-06-01
12,0.007388972796597079,2014,7,46.41888022803358,46.8767165086491,42.6564183389162,2014-07-01
12,0.007388972796597079,2014,8,43.27563534147295,45.246495148809,39.9498938636086,2014-08-01
12,0.007388972796597079,2014,9,33.650138006341514,36.2432135115929,40.7307648665664,2014-09-01
12,0.007388972796597079,2014,10,39.02340604164756,34.3308299240178,39.2466831726946,2014-10-01
12,0.007388972796597079,2014,11,36.502246503295055,36.4040758302433,36.6245713400252,2014-11-01
12,0.007388972796597079,2014,12,33.7962104567083,38.3119244000526,35.6113778389766,2014-12-01
12,0.007388972796597079,2015,1,35.567326698656416,40.4351121581914,40.6233282606909,2015-01-01
12,0.007388972796597079,2015,2,38.217928787345386,41.862716517406,41.4446414962576,2015-02-01
12,0.007388972796597079,2015,3,42.39408966068296,43.9230828008522,43.6444823896855,2015-03-01
12,0.007388972796597079,2015,4,44.22789253583547,42.7193714359559,45.7748387074028,2015-04-01
12,0.007388972796597079,2015,5,43.139238446354966,46.041704675894,43.5386171480685,2015-05-01
12,0.007388972796597079,2015,6,46.06707361165176,46.5310407805877,43.4375246680306,2015-06-01
12,0.007388972796597079,2015,7,44.036821740216496,49.1340168659524,42.0698780049277,2015-07-01
12,0.007388972796597079,2015,8,48.129352593570886,46.788206762691,45.2061093006287,2015-08-01
12,0.007388972796597079,2015,9,43.20558012269053,36.1709420535705,41.2773982459624,2015-09-01
12,0.007388972796597079,2015,10,43.68417900340251,37.0888753321751,42.3842275681599,2015-10-01
12,0.007388972796597079,2015,11,33.63677397084357,37.3910899332173,39.6766045736136,2015-11-01
12,0.007388972796597079,2015,12,45.09474282874908,39.3148406835066,38.3233496365718,2015-12-01
12,0.007388972796597079,2016,1,40.47180504368507,43.1070227934286,45.647177617306,2016-01-01
12,0.007388972796597079,2016,2,41.94634419008014,40.7569701187678,46.1285673135061,2016-02-01
12,0.007388972796597079,2016,3,43.377333242312496,43.8900106497481,46.2872775254006,2016-03-01
12,0.007388972796597079,2016,4,43.02375971345713,42.2166914608195,46.5805730083508,2016-04-01
12,0.007388972796597079,2016,5,46.171992136615195,44.5682496789465,46.2536316765223,2016-05-01
12,0.007388972796597079,2016,6,44.40809715774164,50.4854512449744,46.625375489312,2016-06-01
12,0.007388972796597079,2016,7,44.5884260863343,54.0219604993,45.6341686153499,2016-07-01
12,0.007388972796597079,2016,8,45.00828685656211,47.0831215225129,44.1001014359143,2016-08-01
12,0.007388972796597079,2016,9,45.07998862062462,37.7821101296772,43.8158226054356,2016-09-01
12,0.007388972796597079,2016,10,45.30569435084931,39.9716502349646,43.4356693793418,2016-10-01
12,0.007388972796597079,2016,11,46.37319870315453,40.9267349449318,38.2789087698635,2016-11-01
12,0.007388972796597079,2016,12,42.41677480164051,43.3617276249856,35.3844274667541,2016-12-01
12,0.007388972796597079,2017,1,36.237711493610554,47.2013571295342,41.8731281449768,2017-01-01
12,0.007388972796597079,2017,2,34.7126022318274,40.8153403533238,42.8029557323669,2017-02-01
12,0.007388972796597079,2017,3,40.51598690372625,43.9273773193896,44.8845499619526,2017-03-01
12,0.007388972796597079,2017,4,56.20021065935382,52.2413131786613,54.7276013029209,2017-04-01
12,0.007388972796597079,2017,5,58.78886304401454,44.9968825849721,46.6569288934822,2017-05-01
12,0.007388972796597079,2017,6,45.86183113833421,51.1416973972573,45.7481121069065,2017-06-01
12,0.007388972796597079,2017,7,49.64193216444555,54.3687012648094,44.422450512367,2017-07-01
12,0.007388972796597079,2017,8,38.595527047050155,47.9333732806726,45.5407340032456,2017-08-01
12,0.007388972796597079,2017,9,47.278959905138386,44.7173920794819,45.3115237366154,2017-09-01
12,0.007388972796597079,2017,10,63.25038761798251,38.6022442401824,50.0025453561715,2017-10-01
12,0.007388972796597079,2017,11,42.528206279370764,40.7389327951698,46.6683804450848,2017-11-01
12,0.007388972796597079,2017,12,36.01875104178585,42.9463579031858,40.9920593305498,2017-12-01
12,0.007388972796597079,2018,1,40.372445859297166,43.1685360084075,48.7125272080325,2018-01-01
12,0.007388972796597079,2018,2,48.020754086780265,44.5410170166975,50.925620185986,2018-02-01
12,0.007388972796597079,2018,3,48.373188832470895,50.0020448720278,51.3499000887713,2018-03-01
12,0.007388972796597079,2018,4,49.10202836293044,48.301590594633,51.3011191115688,2018-04-01
12,0.007388972796597079,2018,5,43.69323927683694,55.2542531197527,48.599540229475,2018-05-01
12,0.007388972796597079,2018,6,47.45340250387573,58.7092885457592,48.2224223084975,2018-06-01
12,0.007388972796597079,2018,7,46.830056982655634,59.7034984216858,49.5918806540573,2018-07-01
12,0.007388972796597079,2018,8,42.31336294026827,50.9941444695278,48.7065430850094,2018-08-01
12,0.007388972796597079,2018,9,46.43684742450855,38.8205455481799,45.0138975884834,2018-09-01
12,0.007388972796597079,2018,10,51.678433993799906,41.7322318492964,49.1501006965849,2018-10-01
12,0.007388972796597079,2018,11,59.271014827921654,45.0810192438188,47.8023891932594,2018-11-01
12,0.007388972796597079,2018,12,62.88257066066259,50.1191760622214,47.0514054022826,2018-12-01
12,0.007388972796597079,2019,1,39.38735687515565,49.1027900586767,54.80031396567,2019-01-01
12,0.007388972796597079,2019,2,51.921165480713555,48.4212107182351,54.8018654374564,2019-02-01
12,0.007388972796597079,2019,3,44.39939142245785,46.6341346430487,52.8627757344798,2019-03-01
12,0.007388972796597079,2019,4,52.09108291783659,46.7104632536931,54.4785751133591,2019-04-01
12,0.007388972796597079,2019,5,50.63162836363939,53.6810072768872,53.8152679590093,2019-05-01
12,0.007388972796597079,2019,6,38.387259684967674,64.3453719534517,57.1244135901273,2019-06-01
12,0.007388972796597079,2019,7,56.574098418373794,62.2324027328319,52.3677447435473,2019-07-01
12,0.007388972796597079,2019,8,56.90230819094753,58.1899328060781,51.7154098748861,2019-08-01
12,0.007388972796597079,2019,9,63.074936039854514,52.0832504781083,50.7945917148856,2019-09-01
12,0.007388972796597079,2019,10,61.26336882506885,52.0346633211114,51.40141739702,2019-10-01
12,0.007388972796597079,2019,11,58.55909764019674,49.149651590035,49.3466538919055,2019-11-01
12,0.007388972796597079,2019,12,58.65375911988195,49.2605741469367,48.3364235567478,2019-12-01
12,0.007388972796597079,2020,1,40.156142163877085,64.8575094903009,56.3847411440971,2020-01-01
12,0.007388972796597079,2020,2,55.34897673941787,57.1789485216787,56.7782221948502,2020-02-01
12,0.007388972796597079,2020,3,65.38783684366857,48.8417392938259,58.9501577729054,2020-03-01
12,0.007388972796597079,2020,4,74.83216311860235,41.4356584765189,53.7960459898724,2020-04-01
12,0.007388972796597079,2020,5,56.17052169501052,55.8991122379014,55.0128236229421,2020-05-01
12,0.007388972796597079,2020,6,45.07793395440472,62.281890575743,58.5546511138948,2020-06-01
12,0.007388972796597079,2020,7,59.33480146401635,64.4119585243446,60.8714668704801,2020-07-01
12,0.007388972796597079,2020,8,59.649060882278874,55.0352772661056,57.0970500308191,2020-08-01
12,0.007388972796597079,2020,9,65.2892183637498,48.1622180077298,56.7261777202564,2020-09-01
12,0.007388972796597079,2020,10,52.72734935325314,58.144948248659,53.4167229920692,2020-10-01
12,0.007388972796597079,2020,11,45.59166726281187,55.2957635785278,49.372735857701,2020-11-01
12,0.007388972796597079,2020,12,52.39759620689188,60.4182438266475,55.0024727380952,2020-12-01
12,0.007388972796597079,2021,1,51.75258265964206,57.1981276158798,65.494543345899,2021-01-01
12,0.007388972796597079,2021,2,62.79334653850607,57.0099001603085,68.0164089378144,2021-02-01
12,0.007388972796597079,2021,3,58.95168945076282,60.0515078197742,62.7570050625515,2021-03-01
12,0.007388972796597079,2021,4,66.27349470390243,57.1901593642567,58.0122687177382,2021-04-01
12,0.007388972796597079,2021,5,55.938189588431676,61.9078286688688,58.8769278343267,2021-05-01
12,0.007388972796597079,2021,6,52.10262395582129,64.4759300431366,58.723047507006,2021-06-01
12,0.007388972796597079,2021,7,52.140789752263046,66.4385154023582,55.5378475709677,2021-07-01
12,0.007388972796597079,2021,8,59.64176767317094,63.9056310116516,58.1546681900062,2021-08-01
12,0.007388972796597079,2021,9,79.95323811282042,52.9951935425598,58.064936723569,2021-09-01
12,0.007388972796597079,2021,10,72.78099255683956,53.703170278717,57.2116986094352,2021-10-01
12,0.007388972796597079,2021,11,52.89252844022237,57.5208445648773,57.8179049496696,2021-11-01
12,0.007388972796597079,2021,12,44.49165687995839,57.3160918399525,51.0456428633576,2021-12-01
13,0.015012914313941325,2004,1,33.36440220683639,28.688237282898,32.9606514484556,2004-01-01
13,0.015012914313941325,2004,2,21.309391596140358,28.0386032639846,28.4558868950222,2004-02-01
13,0.015012914313941325,2004,3,18.61892570618896,30.0931395578973,30.2525550930859,2004-03-01
13,0.015012914313941325,2004,4,27.630121018362804,30.6333424335577,33.7808424765506,2004-04-01
13,0.015012914313941325,2004,5,24.861671583175806,33.0627543992953,31.6507212929523,2004-05-01
13,0.015012914313941325,2004,6,37.45665371417516,33.2544075087679,31.6587891196557,2004-06-01
13,0.015012914313941325,2004,7,44.697750205782775,36.4270251773139,32.9217596441761,2004-07-01
13,0.015012914313941325,2004,8,42.83062807150436,32.2225893089656,30.4018512590676,2004-08-01
13,0.015012914313941325,2004,9,28.856159623945025,27.5393104116167,32.6307118488807,2004-09-01
13,0.015012914313941325,2004,10,44.00729387529288,28.2327981289782,31.766303426661,2004-10-01
13,0.015012914313941325,2004,11,23.787894858071002,32.8381373540475,30.3444773786476,2004-11-01
13,0.015012914313941325,2004,12,27.476135264499437,33.8666828966522,28.0724778408197,2004-12-01
13,0.015012914313941325,2005,1,35.08327833915328,31.4615155398743,32.6671964988913,2005-01-01
13,0.015012914313941325,2005,2,21.753934471281607,30.4934522754843,32.544889218487,2005-02-01
13,0.015012914313941325,2005,3,38.628606805402676,33.6500493216966,35.7795726606667,2005-03-01
13,0.015012914313941325,2005,4,34.75684347308909,32.4918181436384,33.8750117317527,2005-04-01
13,0.015012914313941325,2005,5,19.909959989119073,35.1788021128944,29.6011765246062,2005-05-01
13,0.015012914313941325,2005,6,50.311797713575075,34.764156329613,33.2454243669526,2005-06-01
13,0.015012914313941325,2005,7,26.028816366716068,35.9844842594659,30.0612715531735,2005-07-01
13,0.015012914313941325,2005,8,34.75387212586676,32.2556477236717,34.9235512406195,2005-08-01
13,0.015012914313941325,2005,9,37.54072139022915,29.6351244067091,34.2360364309853,2005-09-01
13,0.015012914313941325,2005,10,34.040201888944786,29.2210080367915,30.9919574982107,2005-10-01
13,0.015012914313941325,2005,11,26.15203327319795,32.055035311153,31.8481434937687,2005-11-01
13,0.015012914313941325,2005,12,31.346424467825575,33.1153968434087,30.532259086287,2005-12-01
13,0.015012914313941325,2006,1,22.652343653690647,35.30346727897,35.013139522378,2006-01-01
13,0.015012914313941325,2006,2,38.12347761326896,35.0798265185375,34.8342699673328,2006-02-01
13,0.015012914313941325,2006,3,24.77050776111873,36.9804848612701,38.5993575231929,2006-03-01
13,0.015012914313941325,2006,4,24.531996876265712,30.0198173238652,36.8786690520013,2006-04-01
13,0.015012914313941325,2006,5,39.336197470523494,35.947193810547,33.8555136040802,2006-05-01
13,0.015012914313941325,2006,6,39.55072282558212,34.625655438862,33.6094958619321,2006-06-01
13,0.015012914313941325,2006,7,37.519212348970875,36.633343669143,31.8792424183594,2006-07-01
13,0.015012914313941325,2006,8,50.3680383967751,35.4435467782351,31.6968876335872,2006-08-01
13,0.015012914313941325,2006,9,32.80810940873884,31.4652671580101,31.9955079222751,2006-09-01
13,0.015012914313941325,2006,10,31.244898136815554,29.807644289955,34.4949787731576,2006-10-01
13,0.015012914313941325,2006,11,30.74478520665738,32.8944423663793,32.995797175069,2006-11-01
13,0.015012914313941325,2006,12,36.49684257605466,33.9464427806876,32.2942728210963,2006-12-01
13,0.015012914313941325,2007,1,31.016886449630785,36.5246980658169,33.9689213714052,2007-01-01
13,0.015012914313941325,2007,2,20.23504746134683,33.855521778791,37.4531488693721,2007-02-01
13,0.015012914313941325,2007,3,33.37952912759846,37.6945684492484,36.9922024193878,2007-03-01
13,0.015012914313941325,2007,4,42.152705987506025,33.5808743781561,36.6768488716377,2007-04-01
13,0.015012914313941325,2007,5,34.821499584507436,38.7053590596694,35.7294986670825,2007-05-01
13,0.015012914313941325,2007,6,42.59424203760082,36.9602582926724,35.5832246210842,2007-06-01
13,0.015012914313941325,2007,7,49.25535293252707,38.8007442801057,36.765081838147,2007-07-01
13,0.015012914313941325,2007,8,36.41300485306739,36.7338717853361,37.4714265283471,2007-08-01
13,0.015012914313941325,2007,9,36.41653753896883,32.8273402925849,33.7704645176445,2007-09-01
13,0.015012914313941325,2007,10,34.90446059098892,32.3450929487437,36.3843020107406,2007-10-01
13,0.015012914313941325,2007,11,40.921112376254676,33.890640006747,35.8187776702519,2007-11-01
13,0.015012914313941325,2007,12,25.644324625344797,35.8357342274704,31.1408061802414,2007-12-01
13,0.015012914313941325,2008,1,36.05725254681764,37.3624807260872,39.3632546599204,2008-01-01
13,0.015012914313941325,2008,2,35.18636604482991,36.745148993141,33.4860654458338,2008-02-01
13,0.015012914313941325,2008,3,36.21487613024868,39.1165915125153,40.2129505181045,2008-03-01
13,0.015012914313941325,2008,4,38.03347192041715,35.6159967768006,37.8504984863919,2008-04-01
13,0.015012914313941325,2008,5,44.32496885364772,37.6091787237613,36.8427044521292,2008-05-01
13,0.015012914313941325,2008,6,36.97710923770281,40.832556558926,39.5811440722983,2008-06-01
13,0.015012914313941325,2008,7,43.456011324028246,39.7222103455026,37.5198452777637,2008-07-01
13,0.015012914313941325,2008,8,40.4175024170251,38.2395986574368,35.5720366523734,2008-08-01
13,0.015012914313941325,2008,9,37.82649435576021,33.9390601023044,37.1794671005526,2008-09-01
13,0.015012914313941325,2008,10,38.575395842811986,35.7880045091079,42.1945448477368,2008-10-01
13,0.015012914313941325,2008,11,33.87646228326074,36.9296951091067,34.0869254179271,2008-11-01
13,0.015012914313941325,2008,12,28.564537825786818,37.6099267676472,35.6210118513054,2008-12-01
13,0.015012914313941325,2009,1,34.79140130324418,34.5038790513281,35.2489393544582,2009-01-01
13,0.015012914313941325,2009,2,26.13592631939738,35.6169067082288,36.8706860077405,2009-02-01
13,0.015012914313941325,2009,3,36.5649783988897,37.0941334089327,39.0561565142298,2009-03-01
13,0.015012914313941325,2009,4,36.18580849008349,38.217646229763,38.5499542854467,2009-04-01
13,0.015012914313941325,2009,5,37.708017937111876,37.7733250845989,36.5088271719195,2009-05-01
13,0.015012914313941325,2009,6,42.12056508603126,40.2172634452594,38.6856689638381,2009-06-01
13,0.015012914313941325,2009,7,35.98772854988101,41.3097383344391,37.2093057707204,2009-07-01
13,0.015012914313941325,2009,8,45.68456425196875,40.6980537909665,38.2141263957071,2009-08-01
13,0.015012914313941325,2009,9,41.26750198311913,33.5997409307427,35.8982124925994,2009-09-01
13,0.015012914313941325,2009,10,29.606851854093378,31.6618434869577,39.0599893575749,2009-10-01
13,0.015012914313941325,2009,11,36.15595646716705,37.6063434647557,35.9400016408502,2009-11-01
13,0.015012914313941325,2009,12,43.11190018735478,37.0223268923694,34.0793328732573,2009-12-01
13,0.015012914313941325,2010,1,28.10126242466637,37.3040469306713,37.3324562217654,2010-01-01
13,0.015012914313941325,2010,2,29.943012167634414,35.5167671637215,37.7185865053814,2010-02-01
13,0.015012914313941325,2010,3,40.20137809107211,37.7073723116369,43.8650382103662,2010-03-01
13,0.015012914313941325,2010,4,39.486752255949966,35.478404420193,42.4547292761795,2010-04-01
13,0.015012914313941325,2010,5,43.490353728132334,38.4418559157215,37.9212417405837,2010-05-01
13,0.015012914313941325,2010,6,40.16586583369996,41.9536026516187,37.3294387953287,2010-06-01
13,0.015012914313941325,2010,7,34.0363443979485,43.1959120614222,36.5611825537783,2010-07-01
13,0.015012914313941325,2010,8,39.09128816778759,39.9343564538418,35.9587758287146,2010-08-01
13,0.015012914313941325,2010,9,43.814942937746565,32.7736780022943,33.3616731436752,2010-09-01
13,0.015012914313941325,2010,10,36.601801277074934,33.7926738822277,34.3210838547451,2010-10-01
13,0.015012914313941325,2010,11,35.047058485594086,33.8617637204632,36.323907300291,2010-11-01
13,0.015012914313941325,2010,12,34.728522123153176,34.748148376648,31.560468459651,2010-12-01
13,0.015012914313941325,2011,1,33.97502672238584,38.82756974914,39.8456401814422,2011-01-01
13,0.015012914313941325,2011,2,33.00268933112413,36.3042847743038,38.1499058115584,2011-02-01
