Year,Month,weight,annual_weight,estimate,date,Model,Variant
2004,9,0.05362227712321187,0.6225564030412737,32.290780747058946,2004-09-01,Elastic Net,positive_part
2004,10,0.05319446650620941,0.6225564030412737,32.033157617717606,2004-10-01,Elastic Net,positive_part
2004,11,0.053360133676990655,0.6225564030412737,32.13292067470959,2004-11-01,Elastic Net,positive_part
2004,12,0.0445552582613995,0.6225564030412737,26.83071575534876,2004-12-01,Elastic Net,positive_part
2005,1,0.05433705771079911,0.6225564030412736,34.06616040725817,2005-01-01,Elastic Net,positive_part
2005,2,0.058224169466965146,0.6225564030412736,36.50315236422558,2005-02-01,Elastic Net,positive_part
2005,3,0.05475182124785168,0.6225564030412736,34.32619291140141,2005-03-01,Elastic Net,positive_part
2005,4,0.055876408786109576,0.6225564030412736,35.031243591071956,2005-04-01,Elastic Net,positive_part
2005,5,0.05004182055863442,0.6225564030412736,31.37329767273847,2005-05-01,Elastic Net,positive_part
2005,6,0.04819525461347194,0.6225564030412736,30.215608715318474,2005-06-01,Elastic Net,positive_part
2005,7,0.04687888754042758,0.6225564030412736,29.39032347253195,2005-07-01,Elastic Net,positive_part
2005,8,0.05539518638794653,0.6225564030412736,34.729545264036304,2005-08-01,Elastic Net,positive_part
2005,9,0.053500368444201814,0.6225564030412736,33.54160512274798,2005-09-01,Elastic Net,positive_part
2005,10,0.05323050907801314,0.6225564030412736,33.372419067350705,2005-10-01,Elastic Net,positive_part
2005,11,0.05076202985122383,0.6225564030412736,31.824826819177197,2005-11-01,Elastic Net,positive_part
2005,12,0.041362889355628825,0.6225564030412736,25.932114896542867,2005-12-01,Elastic Net,positive_part
2006,1,0.05372738579907133,0.6225564030412737,35.22360115705181,2006-01-01,Elastic Net,positive_part
2006,2,0.05847638474270292,0.6225564030412737,38.33703841438122,2006-02-01,Elastic Net,positive_part
2006,3,0.055350877021912284,0.6225564030412737,36.287959797711984,2006-03-01,Elastic Net,positive_part
2006,4,0.053816050437076525,0.6225564030412737,35.28172957330324,2006-04-01,Elastic Net,positive_part
2006,5,0.05121005201453138,0.6225564030412737,33.573240546963476,2006-05-01,Elastic Net,positive_part
2006,6,0.05229987336476692,0.6225564030412737,34.287725943976774,2006-06-01,Elastic Net,positive_part
2006,7,0.05160593843646385,0.6225564030412737,33.83278314748737,2006-07-01,Elastic Net,positive_part
2006,8,0.04940595518064055,0.6225564030412737,32.390477112998504,2006-08-01,Elastic Net,positive_part
2006,9,0.04681120519842492,0.6225564030412737,30.689362548861066,2006-09-01,Elastic Net,positive_part
2006,10,0.0545724884433274,0.6225564030412737,35.77764930280321,2006-10-01,Elastic Net,positive_part
2006,11,0.05079164326669801,0.6225564030412737,33.29893234016889,2006-11-01,Elastic Net,positive_part
2006,12,0.044488549135657564,0.6225564030412737,29.16663238875453,2006-12-01,Elastic Net,positive_part
2007,1,0.052253906554756466,0.6225564030412736,35.90334016206251,2007-01-01,Elastic Net,positive_part
2007,2,0.05646175540123384,0.6225564030412736,38.79452741381963,2007-02-01,Elastic Net,positive_part
2007,3,0.051693066549330764,0.6225564030412736,35.5179904184947,2007-03-01,Elastic Net,positive_part
2007,4,0.05574682410348257,0.6225564030412736,38.30330248408598,2007-04-01,Elastic Net,positive_part
2007,5,0.05248734882473489,0.6225564030412736,36.06373692050308,2007-05-01,Elastic Net,positive_part
2007,6,0.0494283219844992,0.6225564030412736,33.961898255201156,2007-06-01,Elastic Net,positive_part
2007,7,0.04914389353729617,0.6225564030412736,33.766469205681254,2007-07-01,Elastic Net,positive_part
2007,8,0.050987340783189936,0.6225564030412736,35.03309055332701,2007-08-01,Elastic Net,positive_part
2007,9,0.05137983309223365,0.6225564030412736,35.302769622543074,2007-09-01,Elastic Net,positive_part
2007,10,0.05646006355530092,0.6225564030412736,38.79336495680854,2007-10-01,Elastic Net,positive_part
2007,11,0.05164527961918351,0.6225564030412736,35.48515631054949,2007-11-01,Elastic Net,positive_part
2007,12,0.04486876903603169,0.6225564030412736,30.82905726226561,2007-12-01,Elastic Net,positive_part
2008,1,0.05383417873392475,0.6225564030412737,38.87041515322867,2008-01-01,Elastic Net,positive_part
2008,2,0.050729347430869126,0.6225564030412737,36.628603639264604,2008-02-01,Elastic Net,positive_part
2008,3,0.055758755911604466,0.6225564030412737,40.260036313060674,2008-03-01,Elastic Net,positive_part
2008,4,0.057606577554048466,0.6225564030412737,41.59423692798816,2008-04-01,Elastic Net,positive_part
2008,5,0.056270958812648215,0.6225564030412737,40.62986715054148,2008-05-01,Elastic Net,positive_part
2008,6,0.05339679279209493,0.6225564030412737,38.554605131771105,2008-06-01,Elastic Net,positive_part
2008,7,0.05235698442821027,0.6225564030412737,37.80382219545548,2008-07-01,Elastic Net,positive_part
2008,8,0.04699975194227125,0.6225564030412737,33.93568756986701,2008-08-01,Elastic Net,positive_part
2008,9,0.04909133964614689,0.6225564030412737,35.44589696269278,2008-09-01,Elastic Net,positive_part
2008,10,0.0525717438047135,0.6225564030412737,37.95888699479027,2008-10-01,Elastic Net,positive_part
2008,11,0.04777521391830784,0.6225564030412737,34.495601915232335,2008-11-01,Elastic Net,positive_part
2008,12,0.04616475806643393,0.6225564030412737,33.33278882844445,2008-12-01,Elastic Net,positive_part
2009,1,0.050521854821054826,0.6225564030412736,36.13881882361061,2009-01-01,Elastic Net,positive_part
2009,2,0.05850684336256562,0.6225564030412736,41.850565853333784,2009-02-01,Elastic Net,positive_part
2009,3,0.052821648268993035,0.6225564030412736,37.783885479241974,2009-03-01,Elastic Net,positive_part
2009,4,0.05509424198379078,0.6225564030412736,39.4094958771509,2009-04-01,Elastic Net,positive_part
2009,5,0.050034432759791206,0.6225564030412736,35.79016065132008,2009-05-01,Elastic Net,positive_part
2009,6,0.05017745492073734,0.6225564030412736,35.892465920604046,2009-06-01,Elastic Net,positive_part
2009,7,0.050271742033081844,0.6225564030412736,35.95991049251235,2009-07-01,Elastic Net,positive_part
2009,8,0.04768162428145169,0.6225564030412736,34.10717178191832,2009-08-01,Elastic Net,positive_part
2009,9,0.05122222991789455,0.6225564030412736,36.63980456182052,2009-09-01,Elastic Net,positive_part
2009,10,0.05508208027492294,0.6225564030412736,39.400796477754,2009-10-01,Elastic Net,positive_part
2009,11,0.05216665644332211,0.6225564030412736,37.31536287644548,2009-11-01,Elastic Net,positive_part
2009,12,0.048975593973667686,0.6225564030412736,35.03276203262996,2009-12-01,Elastic Net,positive_part
2010,1,0.0550472922686351,0.6225564030412737,39.32174363978302,2010-01-01,Elastic Net,positive_part
2010,2,0.057200078954237774,0.6225564030412737,40.85953637533305,2010-02-01,Elastic Net,positive_part
2010,3,0.06193522431452108,0.6225564030412737,44.24197653325265,2010-03-01,Elastic Net,positive_part
2010,4,0.06068998331050129,0.6225564030412737,43.352467794278546,2010-04-01,Elastic Net,positive_part
2010,5,0.053387329356897224,0.6225564030412737,38.13598802171612,2010-05-01,Elastic Net,positive_part
2010,6,0.050115587314493365,0.6225564030412737,35.79889574079012,2010-06-01,Elastic Net,positive_part
2010,7,0.044784400456616615,0.6225564030412737,31.990687302522325,2010-07-01,Elastic Net,positive_part
2010,8,0.0479627357392783,0.6225564030412737,34.26105665286565,2010-08-01,Elastic Net,positive_part
2010,9,0.04905128244475892,0.6225564030412737,35.03863449055391,2010-09-01,Elastic Net,positive_part
2010,10,0.04905023655489639,0.6225564030412737,35.037887383632665,2010-10-01,Elastic Net,positive_part
2010,11,0.04928853800918151,0.6225564030412737,35.20811244481566,2010-11-01,Elastic Net,positive_part
2010,12,0.044043714317256094,0.6225564030412737,31.46159551091625,2010-12-01,Elastic Net,positive_part
2011,1,0.0533894685318769,0.6225564030412736,39.065172987407905,2011-01-01,Elastic Net,positive_part
2011,2,0.05567166695116413,0.6225564030412736,40.735061796805084,2011-02-01,Elastic Net,positive_part
2011,3,0.05548871982743362,0.6225564030412736,40.60119904760364,2011-03-01,Elastic Net,positive_part
2011,4,0.05723031021028662,0.6225564030412736,41.87552395568429,2011-04-01,Elastic Net,positive_part
2011,5,0.05161488317606399,0.6225564030412736,37.76670559651486,2011-05-01,Elastic Net,positive_part
2011,6,0.051197985959310806,0.6225564030412736,37.4616611310374,2011-06-01,Elastic Net,positive_part
2011,7,0.04695486063597679,0.6225564030412736,34.356958474851076,2011-07-01,Elastic Net,positive_part
2011,8,0.0509040158825484,0.6225564030412736,37.246562681518505,2011-08-01,Elastic Net,positive_part
2011,9,0.052195670267769376,0.6225564030412736,38.19166858697389,2011-09-01,Elastic Net,positive_part
2011,10,0.0528970613892817,0.6225564030412736,38.704877769368196,2011-10-01,Elastic Net,positive_part
2011,11,0.049851609641809,0.6225564030412736,36.476515086402145,2011-11-01,Elastic Net,positive_part
2011,12,0.0451601505677523,0.6225564030412736,33.04376579462105,2011-12-01,Elastic Net,positive_part
2012,1,0.05593545351908404,0.6225564030412738,40.864708150197536,2012-01-01,Elastic Net,positive_part
2012,2,0.057216765964971134,0.6225564030412738,41.80079529808358,2012-02-01,Elastic Net,positive_part
2012,3,0.05581087007331943,0.6225564030412738,40.77369134723589,2012-03-01,Elastic Net,positive_part
2012,4,0.05482413817578627,0.6225564030412738,40.05281561497019,2012-04-01,Elastic Net,positive_part
2012,5,0.052508962624162436,0.6225564030412738,38.36142013533398,2012-05-01,Elastic Net,positive_part
2012,6,0.05157466675831198,0.6225564030412738,37.678852542118904,2012-06-01,Elastic Net,positive_part
2012,7,0.04607204300740316,0.6225564030412738,33.65880622990807,2012-07-01,Elastic Net,positive_part
2012,8,0.05002333585125579,0.6225564030412738,36.54549827800082,2012-08-01,Elastic Net,positive_part
2012,9,0.052982820484719986,0.6225564030412738,38.707605997038925,2012-09-01,Elastic Net,positive_part
2012,10,0.05447227451662325,0.6225564030412738,39.79575493456557,2012-10-01,Elastic Net,positive_part
2012,11,0.04779843799222329,0.6225564030412738,34.92005688165383,2012-11-01,Elastic Net,positive_part
2012,12,0.04333663407341297,0.6225564030412738,31.660401269790704,2012-12-01,Elastic Net,positive_part
2013,1,0.05408165281269287,0.6225564030412737,40.67937641316611,2013-01-01,Elastic Net,positive_part
2013,2,0.0557425351867373,0.6225564030412737,41.92866625099239,2013-02-01,Elastic Net,positive_part
2013,3,0.05351920225687795,0.6225564030412737,40.25630987056186,2013-03-01,Elastic Net,positive_part
2013,4,0.05440980254664897,0.6225564030412737,40.92620552901642,2013-04-01,Elastic Net,positive_part
2013,5,0.05280625898232641,0.6225564030412737,39.72004505026941,2013-05-01,Elastic Net,positive_part
2013,6,0.04922677698106965,0.6225564030412737,37.0276144731643,2013-06-01,Elastic Net,positive_part
2013,7,0.04664508003368587,0.6225564030412737,35.085702263656195,2013-07-01,Elastic Net,positive_part
2013,8,0.047836574869228626,0.6225564030412737,35.98192611016577,2013-08-01,Elastic Net,positive_part
2013,9,0.05125061037488443,0.6225564030412737,38.54991041167165,2013-09-01,Elastic Net,positive_part
2013,10,0.05665606018562361,0.6225564030412737,42.615805518374614,2013-10-01,Elastic Net,positive_part
2013,11,0.05249646123725318,0.6225564030412737,39.48702001445123,2013-11-01,Elastic Net,positive_part
2013,12,0.047885387574244855,0.6225564030412737,36.018642266160064,2013-12-01,Elastic Net,positive_part
2014,1,0.052972827583404845,0.6225564030412736,40.993891397111604,2014-01-01,Elastic Net,positive_part
2014,2,0.057846405938942996,0.6225564030412736,44.76538993582342,2014-02-01,Elastic Net,positive_part
2014,3,0.05352870938043061,0.6225564030412736,41.42406964238323,2014-03-01,Elastic Net,positive_part
2014,4,0.05641436500617794,0.6225564030412736,43.657181574063635,2014-04-01,Elastic Net,positive_part
2014,5,0.04999895634612073,0.6225564030412736,38.69251236767859,2014-05-01,Elastic Net,positive_part
2014,6,0.04837789577915451,0.6225564030412736,37.438028062008414,2014-06-01,Elastic Net,positive_part
2014,7,0.050902550590044074,0.6225564030412736,39.391773592579725,2014-07-01,Elastic Net,positive_part
2014,8,0.048053400951814915,0.6225564030412736,37.18691241805039,2014-08-01,Elastic Net,positive_part
2014,9,0.0528381270017229,0.6225564030412736,40.88965114284344,2014-09-01,Elastic Net,positive_part
2014,10,0.056206541355215474,0.6225564030412736,43.49635383339049,2014-10-01,Elastic Net,positive_part
2014,11,0.04960042957409852,0.6225564030412736,38.38410588917982,2014-11-01,Elastic Net,positive_part
2014,12,0.045816193534146094,0.6225564030412736,35.45561276695418,2014-12-01,Elastic Net,positive_part
2015,1,0.05260126893054318,0.6225564030412737,42.87151545826616,2015-01-01,Elastic Net,positive_part
2015,2,0.05224281292731497,0.6225564030412737,42.57936372132235,2015-02-01,Elastic Net,positive_part
2015,3,0.05549882306115348,0.6225564030412737,45.233103671387994,2015-03-01,Elastic Net,positive_part
2015,4,0.054976994403189934,0.6225564030412737,44.80779862017353,2015-04-01,Elastic Net,positive_part
2015,5,0.05078890837865413,0.6225564030412737,41.39439057143387,2015-05-01,Elastic Net,positive_part
2015,6,0.050320467447141144,0.6225564030412737,41.01259802070355,2015-06-01,Elastic Net,positive_part
2015,7,0.04687365390162974,0.6225564030412737,38.203347916998354,2015-07-01,Elastic Net,positive_part
2015,8,0.049672229690810546,0.6225564030412737,40.484265994572105,2015-08-01,Elastic Net,positive_part
2015,9,0.05303204059391583,0.6225564030412737,43.22260649467536,2015-09-01,Elastic Net,positive_part
2015,10,0.05553585949469486,0.6225564030412737,45.263289407689996,2015-10-01,Elastic Net,positive_part
2015,11,0.05218451250421909,0.6225564030412737,42.531847234728104,2015-11-01,Elastic Net,positive_part
2015,12,0.048828831708006754,0.6225564030412737,39.79687288804862,2015-12-01,Elastic Net,positive_part
2016,1,0.05353187935742237,0.6225564030412736,45.41600348920119,2016-01-01,Elastic Net,positive_part
2016,2,0.05540086513282589,0.6225564030412736,47.001635555847926,2016-02-01,Elastic Net,positive_part
2016,3,0.054302883570377374,0.6225564030412736,46.07011708368119,2016-03-01,Elastic Net,positive_part
2016,4,0.056419882643547935,0.6225564030412736,47.86616157992993,2016-04-01,Elastic Net,positive_part
2016,5,0.0527168153945372,0.6225564030412736,44.724509967459504,2016-05-01,Elastic Net,positive_part
2016,6,0.04846276912778489,0.6225564030412736,41.11541231549638,2016-06-01,Elastic Net,positive_part
