Country,Lag,MAE,RMSE,MAPE,Model,Sub-Model,Variation
BE,3,413.9270556,577.9798734,3.848290175,XGBoost,Macros,Related
CA,1,780.294319,1043.679151,4.46632548,XGBoost,Macros,Related
CA,2,731.5503092,876.1849428,4.287237145,XGBoost,Macros,Related
CA,3,996.1445954,1153.864131,5.956864053,XGBoost,Macros,Related
CZ,1,336.9130306,391.8324687,5.86825218,XGBoost,Macros,Related
CZ,2,371.9024489,467.5881124,6.225057114,XGBoost,Macros,Related
CZ,3,441.9909255,502.9699004,7.331776914,XGBoost,Macros,Related
DK,1,205.3423296,232.738386,4.685828043,XGBoost,Macros,Related
DK,2,223.52375,253.3769434,5.308021913,XGBoost,Macros,Related
DK,3,228.620984,255.8223347,5.613381849,XGBoost,Macros,Related
FI,1,332.2544752,404.4356522,6.914523562,XGBoost,Macros,Related
FI,2,324.495168,414.9827272,6.277234024,XGBoost,Macros,Related
FI,3,486.2346992,599.3775572,11.38913239,XGBoost,Macros,Related
FR,1,831.1752478,1062.636042,1.818392857,XGBoost,Macros,Related
FR,2,907.8300329,1179.644499,1.954779563,XGBoost,Macros,Related
FR,3,959.0336462,1240.483724,2.040205635,XGBoost,Macros,Related
DE,1,2250.104609,2480.839529,3.125760082,XGBoost,Macros,Related
DE,2,3606.736842,3978.483946,4.688533083,XGBoost,Macros,Related
DE,3,2646.543938,2712.182976,3.5634163,XGBoost,Macros,Related
GR,1,279.8391619,367.392105,16.81636217,XGBoost,Macros,Related
GR,2,379.4113051,469.6681904,25.30635341,XGBoost,Macros,Related
GR,3,280.6314714,346.9888015,15.89366418,XGBoost,Macros,Related
HU,1,282.5070697,376.8663422,10.85690589,XGBoost,Macros,Related
HU,2,270.9176736,350.1364042,10.3217872,XGBoost,Macros,Related
HU,3,255.922626,356.2464719,8.874977056,XGBoost,Macros,Related
IS,1,27.43155029,39.37522519,10.19526139,XGBoost,Macros,Related
IS,2,32.47919764,49.61910235,11.23829247,XGBoost,Macros,Related
IS,3,36.05281969,50.60699005,16.91448845,XGBoost,Macros,Related
IE,1,151.0163319,162.7860922,6.507046023,XGBoost,Macros,Related
IE,2,139.6238352,146.3346334,6.107261814,XGBoost,Macros,Related
IE,3,239.0155674,306.3635033,8.472020188,XGBoost,Macros,Related
IT,1,953.3918894,1122.698359,4.327117838,XGBoost,Macros,Related
IT,2,1311.301069,1436.193075,6.124159114,XGBoost,Macros,Related
IT,3,1286.063764,1415.129071,6.004443659,XGBoost,Macros,Related
JP,1,4417.068739,5544.388466,3.796979996,XGBoost,Macros,Related
JP,2,5025.298231,5972.92303,4.278962856,XGBoost,Macros,Related
JP,3,4736.183097,5415.040393,3.915280419,XGBoost,Macros,Related
KR,1,4898.621733,5509.420355,14.16277608,XGBoost,Macros,Related
KR,2,3520.815093,3984.006913,8.907136423,XGBoost,Macros,Related
KR,3,3955.977352,4383.288511,10.17337355,XGBoost,Macros,Related
LU,1,32.39796862,36.31069489,4.338133125,XGBoost,Macros,Related
LU,2,32.19131429,36.43007511,4.32343908,XGBoost,Macros,Related
LU,3,64.12192187,65.63446471,8.63110267,XGBoost,Macros,Related
MX,1,738.8275664,958.6090041,9.48535337,XGBoost,Macros,Related
MX,2,608.3922364,874.8623109,8.272043526,XGBoost,Macros,Related
MX,3,860.1788575,1168.64229,11.35820015,XGBoost,Macros,Related
NL,1,395.7171452,466.7064181,3.457797231,XGBoost,Macros,Related
NL,2,611.3232747,785.327714,4.859420724,XGBoost,Macros,Related
NL,3,660.4872332,972.7707892,5.22280437,XGBoost,Macros,Related
NZ,1,197.5337801,205.0238081,12.63789526,XGBoost,Macros,Related
NZ,2,186.176373,207.5651216,10.5208695,XGBoost,Macros,Related
NZ,3,168.7638956,190.8111325,9.379420649,XGBoost,Macros,Related
NO,1,227.1654867,238.7321482,5.751409271,XGBoost,Macros,Related
NO,2,224.8970948,237.514437,5.761186188,XGBoost,Macros,Related
NO,3,469.0999756,557.0027915,9.290570393,XGBoost,Macros,Related
PL,1,1039.774215,1328.496758,8.991231378,XGBoost,Macros,Related
PL,2,1732.790633,2089.60274,13.57583531,XGBoost,Macros,Related
PL,3,1136.028948,1829.445613,8.836537145,XGBoost,Macros,Related
PT,1,239.2432107,346.2361969,8.601937461,XGBoost,Macros,Related
PT,2,233.4721539,328.6861492,8.734105373,XGBoost,Macros,Related
PT,3,266.9324798,410.1516261,9.441325296,XGBoost,Macros,Related
SK,1,153.3066609,244.9481291,9.347544944,XGBoost,Macros,Related
SK,2,181.3069538,265.0993591,11.70544873,XGBoost,Macros,Related
SK,3,223.4171101,307.7216911,15.69820689,XGBoost,Macros,Related
ES,1,447.7115444,593.4127322,4.651604012,XGBoost,Macros,Related
ES,2,502.5125554,627.1549245,5.253784461,XGBoost,Macros,Related
ES,3,482.3289738,633.1471266,5.137929082,XGBoost,Macros,Related
SE,1,797.6114002,1149.479565,6.300273122,XGBoost,Macros,Related
SE,2,1141.001537,1407.965469,8.871160833,XGBoost,Macros,Related
SE,3,812.8517973,1128.470081,6.390627414,XGBoost,Macros,Related
CH,1,808.2716727,996.2949735,7.51226002,XGBoost,Macros,Related
CH,2,1021.131536,1293.999911,9.411015228,XGBoost,Macros,Related
CH,3,1021.131536,1293.999911,9.411015228,XGBoost,Macros,Related
TR,1,736.4856495,1045.215855,6.089002656,XGBoost,Macros,Related
TR,2,907.8304267,1181.546578,8.494332314,XGBoost,Macros,Related
TR,3,970.5131952,1215.531733,9.970072719,XGBoost,Macros,Related
GB,1,1070.655046,1255.796801,2.551908437,XGBoost,Macros,Related
GB,2,1268.14066,1434.749768,3.178715526,XGBoost,Macros,Related
GB,3,1246.200314,1405.08628,3.098933776,XGBoost,Macros,Related
US,1,11877.7152,14784.40842,3.778253914,XGBoost,Macros,Related
US,2,11666.19958,15045.98447,3.575220737,XGBoost,Macros,Related
US,3,9803.24113,11588.97606,2.892306751,XGBoost,Macros,Related
AR,1,325.3249618,371.2919514,9.999269936,XGBoost,Macros,Related
AR,2,355.0742485,389.4761002,10.92535076,XGBoost,Macros,Related
AR,3,355.599334,389.7405246,10.94790151,XGBoost,Macros,Related
CL,1,115.0950322,167.4750157,9.843074029,XGBoost,Macros,Related
CL,2,81.36041307,109.6595681,6.781469096,XGBoost,Macros,Related
CL,3,108.8885514,155.346179,9.294109489,XGBoost,Macros,Related
CN,1,27076.23232,27969.06749,13.19524927,XGBoost,Macros,Related
CN,2,27010.73469,28000.49051,13.24554008,XGBoost,Macros,Related
CN,3,30800.04184,32093.18489,14.89701662,XGBoost,Macros,Related
EE,1,55.03305939,68.67833247,14.91765712,XGBoost,Macros,Related
EE,2,49.05747939,62.79163695,13.5425302,XGBoost,Macros,Related
EE,3,43.3708433,54.76302305,11.55337014,XGBoost,Macros,Related
IL,1,918.6213464,1024.698243,10.38453535,XGBoost,Macros,Related
IL,2,796.0971204,871.4373418,8.126173875,XGBoost,Macros,Related
IL,3,971.2553036,1064.831456,11.01763268,XGBoost,Macros,Related
RO,1,76.60914982,101.1873708,6.01183172,XGBoost,Macros,Related
RO,2,200.5828873,266.4318831,13.96736668,XGBoost,Macros,Related
RO,3,256.5452867,310.5003146,18.44441114,XGBoost,Macros,Related
RU,1,1510.112123,1726.984874,4.792570729,XGBoost,Macros,Related
RU,2,1557.52474,1690.771298,4.499304595,XGBoost,Macros,Related
RU,3,1365.02931,1622.15119,4.039699118,XGBoost,Macros,Related
SG,1,350.3332661,394.9332195,4.036845955,XGBoost,Macros,Related
SG,2,361.8262378,396.0855891,4.366072289,XGBoost,Macros,Related
SG,3,373.9153003,398.5905254,4.485525614,XGBoost,Macros,Related
SI,1,89.05471255,110.0684221,8.834847359,XGBoost,Macros,Related
SI,2,59.95135021,65.78506276,6.7704833,XGBoost,Macros,Related
SI,3,56.90024083,64.16214748,6.417604043,XGBoost,Macros,Related
ZA,1,566.2778092,648.5547059,16.62837298,XGBoost,Macros,Related
ZA,2,370.2216321,475.2022047,11.2506943,XGBoost,Macros,Related
ZA,3,620.8770031,755.0788187,17.11606556,XGBoost,Macros,Related
TW,1,2382.325836,2596.782253,7.292991388,XGBoost,Macros,Related
TW,2,2230.666882,2366.141637,6.959748247,XGBoost,Macros,Related
TW,3,2062.583386,2222.821048,6.471878241,XGBoost,Macros,Related
LV,1,34.65652762,41.52855417,14.74377189,XGBoost,Macros,Related
LV,2,32.99048148,43.95407058,13.14872409,XGBoost,Macros,Related
LV,3,34.35627128,45.92460417,13.70021194,XGBoost,Macros,Related
LT,1,102.2144611,105.9594273,14.0580267,XGBoost,Macros,Related
LT,2,105.7051914,111.599037,14.4754886,XGBoost,Macros,Related
LT,3,89.54586669,92.25755838,12.61004803,XGBoost,Macros,Related
CO,1,205.3520588,277.3855199,14.76091535,XGBoost,Macros,Related
CO,2,170.7683118,245.3855571,12.19001739,XGBoost,Macros,Related
CO,3,201.446976,260.8246343,15.35066923,XGBoost,Macros,Related
CA,1,1403.761728,1862.133998,6.157867984,ElasticNet,MGT,KWO
CA,2,1447.023846,1929.781146,6.298182649,ElasticNet,MGT,KWO
CA,3,1435.959545,1950.375506,6.254297341,ElasticNet,MGT,KWO
DE,1,6196.935664,8596.104453,7.141272669,ElasticNet,MGT,KWO
DE,2,4969.766111,7344.157649,5.726663263,ElasticNet,MGT,KWO
DE,3,4777.318851,6910.903236,5.44929019,ElasticNet,MGT,KWO
JP,1,7855.586404,13623.24358,6.450997626,ElasticNet,MGT,KWO
JP,2,7823.113873,13333.03284,6.353508458,ElasticNet,MGT,KWO
JP,3,7990.506284,13211.70866,6.421545111,ElasticNet,MGT,KWO
KR,1,11888.36235,14399.27292,25.3728883,ElasticNet,MGT,KWO
KR,2,9872.205926,12557.40017,21.7008096,ElasticNet,MGT,KWO
KR,3,9143.580805,11899.1482,20.18301312,ElasticNet,MGT,KWO
CH,1,929.6622957,1107.609025,6.228927153,ElasticNet,MGT,KWO
CH,2,962.8058181,1154.690684,6.507761591,ElasticNet,MGT,KWO
CH,3,1006.585601,1183.16567,6.878069023,ElasticNet,MGT,KWO
GB,1,6053.744775,6966.527209,10.49883587,ElasticNet,MGT,KWO
GB,2,5205.823829,6042.450523,9.002999743,ElasticNet,MGT,KWO
GB,3,4831.336494,5709.912301,8.322017326,ElasticNet,MGT,KWO
US,1,50543.08067,74284.57155,11.75056818,ElasticNet,MGT,KWO
US,2,45478.62364,64608.26305,10.4203266,ElasticNet,MGT,KWO
US,3,42331.49225,59830.37993,9.582008865,ElasticNet,MGT,KWO
CN,1,95390.70208,108967.0399,77.75914911,ElasticNet,MGT,KWO
CN,2,85800.45607,99197.48367,72.55300812,ElasticNet,MGT,KWO
CN,3,79018.9901,92882.84164,68.71571185,ElasticNet,MGT,KWO
CA,1,2974.190894,3221.191018,23.1107005,ElasticNet,AGT,KWO
CA,2,2828.167664,3135.485728,22.35836276,ElasticNet,AGT,KWO
CA,3,2733.738817,3104.211818,21.95066803,ElasticNet,AGT,KWO
DE,1,10551.7876,11944.35208,16.07410581,ElasticNet,AGT,KWO
DE,2,8556.864189,10339.6229,13.54420685,ElasticNet,AGT,KWO
DE,3,7043.523843,9275.698438,11.8463483,ElasticNet,AGT,KWO
JP,1,26311.48503,30179.20164,29.46714126,ElasticNet,AGT,KWO
JP,2,25063.63131,29211.03616,28.27670885,ElasticNet,AGT,KWO
JP,3,24061.95189,28552.60635,27.39561748,ElasticNet,AGT,KWO
KR,1,27163.93546,29166.41442,69.93141837,ElasticNet,AGT,KWO
KR,2,26039.80959,28226.62705,66.27597079,ElasticNet,AGT,KWO
KR,3,25007.75971,27452.64062,62.68732758,ElasticNet,AGT,KWO
CH,1,1149.999805,1274.496884,9.181027521,ElasticNet,AGT,KWO
CH,2,1021.327733,1246.766919,7.801953862,ElasticNet,AGT,KWO
CH,3,245.4952316,333.0819555,2.715491269,ElasticNet,AGT,KWO
GB,1,2431.026348,3330.56527,5.898067911,ElasticNet,AGT,KWO
GB,2,1835.216599,2518.001284,4.450272284,ElasticNet,AGT,KWO
GB,3,1092.335095,1396.638394,3.039552595,ElasticNet,AGT,KWO
US,1,103221.5402,116649.7513,35.84267312,ElasticNet,AGT,KWO
US,2,85215.15434,99405.81294,30.21582049,ElasticNet,AGT,KWO
US,3,73880.7915,88399.6175,27.02318735,ElasticNet,AGT,KWO
CN,1,143750.208,153010.9054,290.4348377,ElasticNet,AGT,KWO
CN,2,141758.4517,150850.2682,286.8094129,ElasticNet,AGT,KWO
CN,3,140775.9173,149818.0062,284.7992663,ElasticNet,AGT,KWO
CA,1,161.1129505,351.7356774,0.629493326,ElasticNet,MGTwRD,KWO
CA,2,161.1357171,351.7599416,0.629573789,ElasticNet,MGTwRD,KWO
CA,3,160.9880076,351.4657123,0.628990771,ElasticNet,MGTwRD,KWO
DE,1,473.3814435,743.7988026,0.509294395,ElasticNet,MGTwRD,KWO
DE,2,489.5893648,759.7741775,0.529322645,ElasticNet,MGTwRD,KWO
DE,3,490.297563,760.3391546,0.53010376,ElasticNet,MGTwRD,KWO
JP,1,706.9216143,1437.597189,0.462656221,ElasticNet,MGTwRD,KWO
JP,2,707.2577526,1437.500638,0.462792284,ElasticNet,MGTwRD,KWO
JP,3,707.6343389,1437.393929,0.46294472,ElasticNet,MGTwRD,KWO
KR,1,825.2606776,1629.944619,1.644831525,ElasticNet,MGTwRD,KWO
KR,2,882.0928383,1629.73555,1.692947863,ElasticNet,MGTwRD,KWO
KR,3,909.7422898,1631.129658,1.722032319,ElasticNet,MGTwRD,KWO
CH,1,256.8625464,528.8980064,1.90096907,ElasticNet,MGTwRD,KWO
CH,2,254.0389758,531.0226021,1.889978722,ElasticNet,MGTwRD,KWO
CH,3,262.0609763,535.6516028,1.962221502,ElasticNet,MGTwRD,KWO
GB,1,519.4688166,1884.058257,0.949927728,ElasticNet,MGTwRD,KWO
GB,2,521.3327566,1882.288942,0.960806817,ElasticNet,MGTwRD,KWO
GB,3,527.2259386,1882.022383,0.970111607,ElasticNet,MGTwRD,KWO
US,1,2897.652468,4455.300139,0.636532728,ElasticNet,MGTwRD,KWO
US,2,3022.928376,4479.899962,0.661933966,ElasticNet,MGTwRD,KWO
US,3,3023.86136,4480.192836,0.662137594,ElasticNet,MGTwRD,KWO
CN,1,3746.523798,6729.531794,2.020290253,ElasticNet,MGTwRD,KWO
CN,2,4136.759104,6788.052238,2.113537552,ElasticNet,MGTwRD,KWO
CN,3,4159.48657,6807.715311,2.1764835,ElasticNet,MGTwRD,KWO
CA,1,411.4622203,508.1705643,2.429844745,ElasticNet,AGTwRD,KWO
CA,2,425.1026595,514.5624591,2.554559871,ElasticNet,AGTwRD,KWO
CA,3,435.0509065,526.0614436,2.581198781,ElasticNet,AGTwRD,KWO
DE,1,2198.702843,2493.506538,2.868686725,ElasticNet,AGTwRD,KWO
DE,2,2396.520605,2749.17745,3.146661346,ElasticNet,AGTwRD,KWO
DE,3,2270.106662,2621.953059,2.980080886,ElasticNet,AGTwRD,KWO
JP,1,3539.685565,3777.226558,2.92004458,ElasticNet,AGTwRD,KWO
JP,2,3487.588721,3706.260084,2.859105979,ElasticNet,AGTwRD,KWO
JP,3,2775.335839,3299.019399,2.39111257,ElasticNet,AGTwRD,KWO
KR,1,1129.918152,1423.641234,3.159259412,ElasticNet,AGTwRD,KWO
KR,2,1063.094373,1231.416044,2.82567251,ElasticNet,AGTwRD,KWO
KR,3,1040.649536,1297.539219,3.083851439,ElasticNet,AGTwRD,KWO
CH,1,674.4792951,847.4681043,6.232234118,ElasticNet,AGTwRD,KWO
CH,2,650.085763,853.6566526,5.927476314,ElasticNet,AGTwRD,KWO
CH,3,588.9308008,776.4422185,5.363439281,ElasticNet,AGTwRD,KWO
GB,1,1028.244416,1383.554497,2.904748845,ElasticNet,AGTwRD,KWO
GB,2,2067.199986,2646.3347,5.050208704,ElasticNet,AGTwRD,KWO
GB,3,3920.190116,5562.787219,7.810141449,ElasticNet,AGTwRD,KWO
US,1,7315.195896,9205.663446,2.246587808,ElasticNet,AGTwRD,KWO
US,2,7192.627098,9056.394082,2.209716475,ElasticNet,AGTwRD,KWO
US,3,6995.718027,9207.027083,2.177665153,ElasticNet,AGTwRD,KWO
CN,1,7678.540502,11275.68594,4.098936824,ElasticNet,AGTwRD,KWO
CN,2,7678.540502,11275.68594,4.098936824,ElasticNet,AGTwRD,KWO
CN,3,7678.540502,11275.68594,4.098936824,ElasticNet,AGTwRD,KWO
CA,1,156.0753576,351.3686402,0.611314556,ElasticNet,AllVar,KWO
CA,2,155.9929106,351.3860133,0.611015845,ElasticNet,AllVar,KWO
CA,3,155.8627962,351.4109001,0.610544591,ElasticNet,AllVar,KWO
DE,1,473.3814435,743.7988026,0.509294395,ElasticNet,AllVar,KWO
DE,2,489.5893648,759.7741775,0.529322645,ElasticNet,AllVar,KWO
DE,3,490.297563,760.3391546,0.53010376,ElasticNet,AllVar,KWO
JP,1,712.3916341,1429.991932,0.463317906,ElasticNet,AllVar,KWO
JP,2,685.532169,1418.916727,0.448506495,ElasticNet,AllVar,KWO
JP,3,687.517598,1419.243006,0.4496796,ElasticNet,AllVar,KWO
KR,1,825.2606776,1629.944619,1.644831525,ElasticNet,AllVar,KWO
KR,2,882.0928383,1629.73555,1.692947863,ElasticNet,AllVar,KWO
KR,3,909.7422898,1631.129658,1.722032319,ElasticNet,AllVar,KWO
CH,1,278.0169422,514.4568206,2.026433553,ElasticNet,AllVar,KWO
CH,2,275.7635355,517.2104283,2.019568712,ElasticNet,AllVar,KWO
CH,3,280.6225541,522.6748985,2.070477834,ElasticNet,AllVar,KWO
GB,1,535.2001149,1884.749631,0.975349185,ElasticNet,AllVar,KWO
GB,2,527.2792233,1880.066221,0.968501864,ElasticNet,AllVar,KWO
GB,3,532.5084019,1879.95545,0.976856872,ElasticNet,AllVar,KWO
US,1,2897.652468,4455.300139,0.636532728,ElasticNet,AllVar,KWO
US,2,3022.928376,4479.899962,0.661933966,ElasticNet,AllVar,KWO
US,3,3023.86136,4480.192836,0.662137594,ElasticNet,AllVar,KWO
CN,1,3746.523798,6729.531794,2.020290253,ElasticNet,AllVar,KWO
CN,2,4136.759104,6788.052238,2.113537552,ElasticNet,AllVar,KWO
CN,3,4159.48657,6807.715311,2.1764835,ElasticNet,AllVar,KWO
AU,1,1267.875952,1648.5081,6.892593548,ElasticNet,Macros,KWO
AU,2,1267.40586,1647.360358,6.790039681,ElasticNet,Macros,KWO
AU,3,1355.830388,1689.002021,7.021841138,ElasticNet,Macros,KWO
AT,1,135.3836822,179.0376458,2.832936476,ElasticNet,Macros,KWO
AT,2,139.2017409,170.1698164,2.859679036,ElasticNet,Macros,KWO
AT,3,140.0859723,171.711502,2.882617809,ElasticNet,Macros,KWO
BE,1,451.9841532,705.7774229,3.382654012,ElasticNet,Macros,KWO
BE,2,479.1946422,739.9513145,3.633399262,ElasticNet,Macros,KWO
BE,3,499.8958606,768.5302544,3.818862841,ElasticNet,Macros,KWO
CA,1,415.8854945,505.0715259,2.433875928,ElasticNet,Macros,KWO
CA,2,421.1239302,507.9446452,2.493256463,ElasticNet,Macros,KWO
CA,3,434.9732107,515.8649005,2.554788344,ElasticNet,Macros,KWO
CZ,1,328.8089271,363.1651068,5.047526734,ElasticNet,Macros,KWO
CZ,2,345.8290153,382.717238,5.309937763,ElasticNet,Macros,KWO
CZ,3,396.8733803,429.7729015,5.982409696,ElasticNet,Macros,KWO
DK,1,165.6125951,189.881904,3.887794259,ElasticNet,Macros,KWO
DK,2,169.6390091,191.8493681,3.936496309,ElasticNet,Macros,KWO
DK,3,169.6384141,191.8489103,3.936486087,ElasticNet,Macros,KWO
FI,1,270.7939027,296.382299,6.087150581,ElasticNet,Macros,KWO
FI,2,277.3244979,306.9742737,6.310022514,ElasticNet,Macros,KWO
FI,3,247.4722723,266.9655551,5.596157568,ElasticNet,Macros,KWO
FR,1,862.7073205,980.5539262,1.849805215,ElasticNet,Macros,KWO
FR,2,942.0867483,1055.919693,2.043741623,ElasticNet,Macros,KWO
FR,3,958.7466778,1073.858582,2.083415117,ElasticNet,Macros,KWO
DE,1,2156.575678,2521.925528,2.869351524,ElasticNet,Macros,KWO
DE,2,2248.142867,2624.937763,2.997389767,ElasticNet,Macros,KWO
DE,3,2248.149373,2624.944999,2.997398461,ElasticNet,Macros,KWO
GR,1,112.9464939,166.4371419,6.602207577,ElasticNet,Macros,KWO
GR,2,125.8194633,147.0134615,7.005935264,ElasticNet,Macros,KWO
GR,3,90.55498214,132.8117481,5.516324608,ElasticNet,Macros,KWO
HU,1,180.7348997,248.7688805,6.893969781,ElasticNet,Macros,KWO
HU,2,274.8742792,337.7140243,9.97864217,ElasticNet,Macros,KWO
HU,3,277.2640412,338.8286827,10.05595684,ElasticNet,Macros,KWO
IS,1,37.9320059,40.68931459,19.51031963,ElasticNet,Macros,KWO
IS,2,42.58834994,50.46577578,19.01316342,ElasticNet,Macros,KWO
IS,3,41.05940195,52.67611808,17.34739584,ElasticNet,Macros,KWO
IE,1,79.11680131,101.8596146,2.480346647,ElasticNet,Macros,KWO
IE,2,48.91743828,57.48112113,2.090761866,ElasticNet,Macros,KWO
IE,3,71.43120823,85.50854317,2.706557976,ElasticNet,Macros,KWO
IT,1,864.6871995,1015.748902,4.141602329,ElasticNet,Macros,KWO
IT,2,889.6635212,1047.347546,4.262553367,ElasticNet,Macros,KWO
IT,3,896.5749115,1054.754955,4.295378734,ElasticNet,Macros,KWO
JP,1,3382.283792,3625.25494,2.785618815,ElasticNet,Macros,KWO
JP,2,3457.282106,3695.346486,2.849669591,ElasticNet,Macros,KWO
JP,3,3225.227777,3556.993213,2.712843557,ElasticNet,Macros,KWO
KR,1,1085.307918,1336.811093,2.91376648,ElasticNet,Macros,KWO
KR,2,1368.422257,1739.959507,3.887767478,ElasticNet,Macros,KWO
KR,3,1370.689939,1587.216099,3.84267134,ElasticNet,Macros,KWO
LU,1,62.32160696,62.5299509,8.321844128,ElasticNet,Macros,KWO
LU,2,39.53203209,46.02635215,5.128531757,ElasticNet,Macros,KWO
LU,3,62.32160696,62.5299509,8.321844128,ElasticNet,Macros,KWO
MX,1,396.0290513,523.2513306,4.953639671,ElasticNet,Macros,KWO
MX,2,402.8009417,529.5858043,5.07823299,ElasticNet,Macros,KWO
MX,3,458.5690505,594.1922979,5.997041468,ElasticNet,Macros,KWO
NL,1,394.1189195,521.594498,3.085305077,ElasticNet,Macros,KWO
NL,2,417.3945551,544.7208047,3.248346415,ElasticNet,Macros,KWO
NL,3,394.7212822,504.3909643,3.095057566,ElasticNet,Macros,KWO
NZ,1,100.8866664,133.1429089,4.977221409,ElasticNet,Macros,KWO
NZ,2,117.0284731,153.6451072,5.823853705,ElasticNet,Macros,KWO
NZ,3,120.2589924,157.5648889,6.015930539,ElasticNet,Macros,KWO
NO,1,137.6592499,163.2439878,2.473424619,ElasticNet,Macros,KWO
NO,2,202.3298444,244.5873309,3.715091619,ElasticNet,Macros,KWO
NO,3,277.2971628,333.6943672,4.96017394,ElasticNet,Macros,KWO
PL,1,751.2890598,922.8914118,6.341551207,ElasticNet,Macros,KWO
PL,2,834.9996329,1171.221076,6.202072721,ElasticNet,Macros,KWO
PL,3,824.3552042,1154.392937,6.08197548,ElasticNet,Macros,KWO
PT,1,169.5637277,350.4013793,6.204640877,ElasticNet,Macros,KWO
PT,2,184.5645644,352.0473539,7.046853733,ElasticNet,Macros,KWO
PT,3,174.493663,318.6552721,6.600383799,ElasticNet,Macros,KWO
SK,1,166.9917809,267.5756829,10.6267991,ElasticNet,Macros,KWO
SK,2,188.4366925,278.5760188,12.35596695,ElasticNet,Macros,KWO
SK,3,180.814917,275.3237752,12.42537536,ElasticNet,Macros,KWO
ES,1,456.237151,525.5793118,4.64082772,ElasticNet,Macros,KWO
ES,2,383.0061075,473.045877,4.007911394,ElasticNet,Macros,KWO
ES,3,304.2197601,402.3469982,3.129767852,ElasticNet,Macros,KWO
SE,1,1079.783307,1428.951635,8.113291418,ElasticNet,Macros,KWO
SE,2,1147.936578,1493.474181,8.637369464,ElasticNet,Macros,KWO
SE,3,1149.435699,1495.308196,8.648647049,ElasticNet,Macros,KWO
CH,1,770.1827786,1067.280596,8.906696154,ElasticNet,Macros,KWO
CH,2,775.9913802,1040.901208,8.905412358,ElasticNet,Macros,KWO
CH,3,757.8080114,1020.280643,8.704363263,ElasticNet,Macros,KWO
TR,1,273.0863641,312.087963,2.927561448,ElasticNet,Macros,KWO
TR,2,303.5466239,378.1422101,3.224355583,ElasticNet,Macros,KWO
TR,3,278.0029443,346.2486284,3.076567774,ElasticNet,Macros,KWO
GB,1,816.0879686,1138.484198,2.139601179,ElasticNet,Macros,KWO
GB,2,725.1242431,947.1696668,1.874724833,ElasticNet,Macros,KWO
GB,3,3210.841164,5007.092461,6.0210247,ElasticNet,Macros,KWO
US,1,7315.195896,9205.663446,2.246587808,ElasticNet,Macros,KWO
US,2,7192.627098,9056.394082,2.209716475,ElasticNet,Macros,KWO
US,3,6995.718027,9207.027083,2.177665153,ElasticNet,Macros,KWO
AR,1,176.3423866,204.4861004,6.960822043,ElasticNet,Macros,KWO
AR,2,155.1691954,217.8908797,4.512642864,ElasticNet,Macros,KWO
AR,3,160.6761621,217.8724547,4.758475579,ElasticNet,Macros,KWO
CL,1,95.18576817,130.7339182,7.984802338,ElasticNet,Macros,KWO
CL,2,71.46410579,81.55081944,5.724945793,ElasticNet,Macros,KWO
CL,3,114.0244323,135.154941,9.200087843,ElasticNet,Macros,KWO
CN,1,8601.369295,11563.10392,4.187633595,ElasticNet,Macros,KWO
CN,2,8622.443783,11573.99203,4.194569367,ElasticNet,Macros,KWO
CN,3,8622.443783,11573.99203,4.194569367,ElasticNet,Macros,KWO
EE,1,27.45503034,35.17213019,5.989741773,ElasticNet,Macros,KWO
EE,2,27.68724835,38.68399302,5.740124561,ElasticNet,Macros,KWO
EE,3,26.99526636,30.43949682,7.78864624,ElasticNet,Macros,KWO
IL,1,439.0054138,577.8065785,4.408998737,ElasticNet,Macros,KWO
IL,2,434.8062433,577.4634969,4.352637631,ElasticNet,Macros,KWO
IL,3,429.8902965,576.3668738,4.185669572,ElasticNet,Macros,KWO
RO,1,118.2812462,153.1068032,10.57590022,ElasticNet,Macros,KWO
RO,2,204.9735984,229.2842307,17.77148374,ElasticNet,Macros,KWO
RO,3,318.0251998,337.1478331,26.84162032,ElasticNet,Macros,KWO
RU,1,1527.866363,2092.90361,4.848335714,ElasticNet,Macros,KWO
RU,2,1618.774202,2143.482573,5.163110999,ElasticNet,Macros,KWO
RU,3,1649.331668,2136.167157,5.254452216,ElasticNet,Macros,KWO
SG,1,622.5548519,715.757915,6.89311527,ElasticNet,Macros,KWO
SG,2,663.7510496,725.1218042,7.468814357,ElasticNet,Macros,KWO
SG,3,664.0496262,725.7397781,7.46665549,ElasticNet,Macros,KWO
SI,1,45.18596123,68.71772869,5.763737926,ElasticNet,Macros,KWO
SI,2,108.6914032,118.7922823,12.26313258,ElasticNet,Macros,KWO
SI,3,67.49357106,82.20360438,8.256279105,ElasticNet,Macros,KWO
ZA,1,338.5894722,383.9176498,8.440800315,ElasticNet,Macros,KWO
ZA,2,280.7648798,322.6685823,6.576018398,ElasticNet,Macros,KWO
ZA,3,310.9305542,339.9370666,7.950608404,ElasticNet,Macros,KWO
TW,1,413.5817184,500.5667895,1.455152066,ElasticNet,Macros,KWO
TW,2,403.1729363,487.8213469,1.417976539,ElasticNet,Macros,KWO
TW,3,403.1729363,487.8213469,1.417976539,ElasticNet,Macros,KWO
LV,1,32.4706266,48.59592961,16.28001948,ElasticNet,Macros,KWO
LV,2,35.73294686,48.52429677,17.62248487,ElasticNet,Macros,KWO
LV,3,34.6042384,47.69902651,17.41569898,ElasticNet,Macros,KWO
