Country,Lag,MAE,RMSE,MAPE,Model,Sub-Model
CH,2,814.413717046119,844.8100342169995,8.058981983223104,LinSVR,AGTwRD
CH,3,887.0226278657601,887.0892341238635,9.122692446338618,LinSVR,AGTwRD
GB,1,1141.255730537294,1279.2610300317888,2.8858794085767925,LinSVR,AGTwRD
GB,2,1125.3965168400048,1440.2636207534854,2.601337503498188,LinSVR,AGTwRD
GB,3,2925.3122176147126,5235.337257529938,5.245346981866004,LinSVR,AGTwRD
US,1,7086.516109915996,8902.291651394287,2.163672722853273,LinSVR,AGTwRD
US,2,6810.565660199769,8675.788335284988,1.972405243634837,LinSVR,AGTwRD
US,3,10122.605455870686,11774.89471756032,2.9807563200437355,LinSVR,AGTwRD
CN,1,20439.636894924897,26474.30045434376,7.017854670119965,LinSVR,AGTwRD
CN,2,11631.957770301711,14054.281105179974,5.1434329787422595,LinSVR,AGTwRD
CN,3,12375.434587190006,15007.245765277776,5.429156990284651,LinSVR,AGTwRD
CA,1,156.81475695223497,363.00556298069654,0.6060073532507368,LinSVR,AllVar
CA,2,168.68912533922955,367.9818079805022,0.6428346402150195,LinSVR,AllVar
CA,3,180.2671173427844,375.61172118799624,0.6878174193593861,LinSVR,AllVar
DE,1,762.7334492960035,1050.547402398779,0.675344437280485,LinSVR,AllVar
DE,2,615.6813688239291,898.6783844675763,0.5488876440597489,LinSVR,AllVar
DE,3,549.7952492498721,841.7763766740997,0.4927278664731429,LinSVR,AllVar
JP,1,1209.4387759254269,1850.5275439382067,0.7705569906451608,LinSVR,AllVar
JP,2,1076.0308650701363,1967.0364282164828,0.6922160632929525,LinSVR,AllVar
JP,3,1026.1401646070208,1903.0880524643344,0.6682263035045105,LinSVR,AllVar
KR,1,858.583684748981,1619.0191090519827,1.6717190137633045,LinSVR,AllVar
KR,2,828.1953152770193,1614.836280130152,1.5957326143229806,LinSVR,AllVar
KR,3,846.1202469504392,1609.4883383555798,1.584706455528272,LinSVR,AllVar
CH,1,452.5224776124546,681.5822140525091,2.9382406323784283,LinSVR,AllVar
CH,2,393.1919642593951,636.2142784149163,2.602689484140704,LinSVR,AllVar
CH,3,249.14700018414783,508.63924783840065,1.8372039103902984,LinSVR,AllVar
GB,1,540.708337903873,1931.1357728307069,0.825302334014133,LinSVR,AllVar
GB,2,582.0812051604215,1938.718725749048,0.9068691641584165,LinSVR,AllVar
GB,3,573.1121830484906,1927.0351610296664,0.9120324940224211,LinSVR,AllVar
US,1,2644.4072102749583,5338.951468886873,0.5136489959692393,LinSVR,AllVar
US,2,2213.983724807737,4965.192965557831,0.4487879192855474,LinSVR,AllVar
US,3,2255.931741041224,4933.00077998022,0.4558503666159569,LinSVR,AllVar
CN,1,4680.1130559969615,7295.664953230996,2.7138384092730212,LinSVR,AllVar
CN,2,4885.621288198904,7482.77985794338,2.8909907664455217,LinSVR,AllVar
CN,3,5176.128622884385,7607.959985209319,2.9786339024025423,LinSVR,AllVar
AU,1,2396.4195272034603,2682.646809236226,14.37913163256534,LinSVR,Macros
AU,2,2256.539439048648,2476.5367847250104,13.391176859323425,LinSVR,Macros
AU,3,1981.012629592542,2186.991836760668,11.560678735373884,LinSVR,Macros
AT,1,92.84644201002196,112.82754033075726,1.8279122382116268,LinSVR,Macros
AT,2,83.31486808577154,111.59562975798136,1.5110752261279603,LinSVR,Macros
AT,3,84.45002805401384,117.56422944930355,1.4617628621409926,LinSVR,Macros
BE,1,381.36862969905167,569.0924246976324,2.9067280220633585,LinSVR,Macros
BE,2,447.18266511114285,596.0718847124174,3.749554107929136,LinSVR,Macros
BE,3,497.43982548547865,655.905512260222,4.1625221685870715,LinSVR,Macros
CA,1,649.0706445856654,728.2751702550872,4.157905769690159,LinSVR,Macros
CA,2,933.6862024004748,1037.5616939647325,5.419146765484974,LinSVR,Macros
CA,3,914.2159593682032,1018.8078174018522,5.358424841732069,LinSVR,Macros
CZ,1,197.7727903544555,231.36889874697613,3.26859078734412,LinSVR,Macros
CZ,2,189.572188372482,236.95925246278975,3.17685411396594,LinSVR,Macros
CZ,3,235.18078423413337,260.70173167995443,4.225355872455859,LinSVR,Macros
DK,1,438.240859691442,506.26955628448786,8.695773670229567,LinSVR,Macros
DK,2,473.3464102883835,572.8875931380898,9.220582848818262,LinSVR,Macros
DK,3,437.6707611095739,533.5938414810862,8.600649122031859,LinSVR,Macros
FI,1,398.79829214908864,476.2878770495148,9.309632217868396,LinSVR,Macros
FI,2,494.1288517151154,574.996902623469,10.98345238874883,LinSVR,Macros
FI,3,482.21486777372354,556.985615774671,10.76752967561896,LinSVR,Macros
FR,1,1013.0166981432304,1195.9006957528952,2.1643010450597115,LinSVR,Macros
FR,2,1047.5853383234098,1246.763868843009,2.248391231317959,LinSVR,Macros
FR,3,1061.4694427597933,1232.718522457888,2.258846199051602,LinSVR,Macros
DE,1,2151.9199747478424,2390.0082362303765,3.0429102948345346,LinSVR,Macros
DE,2,2130.7267050150513,2324.5045700669793,3.0167786508605015,LinSVR,Macros
DE,3,2405.9960711797457,2576.0744780174427,3.405931615092128,LinSVR,Macros
GR,1,125.9056953954835,185.1338057026661,6.970963893508062,LinSVR,Macros
GR,2,128.91726293971436,157.62138801364162,7.682999241447472,LinSVR,Macros
GR,3,122.51931029019296,160.68755375708656,7.981073672451797,LinSVR,Macros
HU,1,214.0902426841446,288.02287365810525,7.892652113392357,LinSVR,Macros
HU,2,276.6869670383364,342.8079223000867,9.993926275645023,LinSVR,Macros
HU,3,259.88066881300097,318.28407315659086,9.579516341259122,LinSVR,Macros
IS,1,36.64258322137893,46.19425381027609,12.760696423900054,LinSVR,Macros
IS,2,46.09418591733215,58.7124774911252,16.651688386378275,LinSVR,Macros
IS,3,47.936302366884455,60.95105071952612,17.77800938484426,LinSVR,Macros
IE,1,141.44678272790392,148.63678924199513,5.3993382371661,LinSVR,Macros
IE,2,109.0591540739945,128.58931513819422,5.411611809696922,LinSVR,Macros
IE,3,112.86773116645672,129.94222212737148,5.689439631089283,LinSVR,Macros
IT,1,1484.72157327768,1758.3992445846209,6.816918443937711,LinSVR,Macros
IT,2,1479.6971176989568,1685.5042962728237,6.560282715342529,LinSVR,Macros
IT,3,1149.8065295507222,1331.6296084390974,5.005383848008363,LinSVR,Macros
JP,1,3603.3862787038306,4659.033814654384,2.8056616727066506,LinSVR,Macros
JP,2,4122.604912551407,5886.878800370535,2.974370368208671,LinSVR,Macros
JP,3,5173.730859705036,6890.274005168175,3.728677600323491,LinSVR,Macros
KR,1,1424.932611267029,1980.2421467759457,2.738795882530225,LinSVR,Macros
KR,2,1014.9475326616684,1228.345187235853,2.9872839211708313,LinSVR,Macros
KR,3,769.8155121728438,917.6702845404716,2.6858925343256397,LinSVR,Macros
LU,1,88.74482316222785,106.26455770729903,11.31904503173942,LinSVR,Macros
LU,2,74.47658765954858,115.72998137592958,9.180448559579771,LinSVR,Macros
LU,3,80.56268340440283,105.816317912423,10.198624717512176,LinSVR,Macros
MX,1,826.7343535382768,982.3093654106236,11.018199903319037,LinSVR,Macros
MX,2,826.4763222277841,978.731681246848,10.937457349560232,LinSVR,Macros
MX,3,894.5194505899826,1041.9972482258515,11.701292821192304,LinSVR,Macros
NL,1,526.5430397588545,648.5593767149668,4.116616813224848,LinSVR,Macros
NL,2,555.8483422933102,696.4546564910272,4.300065333303205,LinSVR,Macros
NL,3,491.5106675567349,631.2136995433933,3.859823066258691,LinSVR,Macros
NZ,1,221.3076989506101,254.87293708294283,12.290710599008836,LinSVR,Macros
NZ,2,217.6879748154989,251.1981803574263,12.069397954087677,LinSVR,Macros
NZ,3,230.2147922679006,264.080348506434,12.775570364500588,LinSVR,Macros
NO,1,344.518314287234,389.46792602289094,6.550152653035997,LinSVR,Macros
NO,2,449.1528471286261,515.9852216313724,8.598170343085954,LinSVR,Macros
NO,3,441.7597303044809,524.2167155752119,8.013863014348278,LinSVR,Macros
PL,1,557.9292020027907,708.7385851850898,5.4425459607267435,LinSVR,Macros
PL,2,618.2824015755639,767.5976441639149,5.63949551380097,LinSVR,Macros
PL,3,668.4327098041007,867.2057000090916,5.698957168491839,LinSVR,Macros
PT,1,160.29840786024317,337.9814909242033,5.498449333429015,LinSVR,Macros
PT,2,170.9118110543346,335.04814756709146,5.712367509071692,LinSVR,Macros
PT,3,188.3128960705933,335.45443239858804,5.779892062886943,LinSVR,Macros
SK,1,254.02179187774573,337.8912686995107,16.437470412436888,LinSVR,Macros
SK,2,217.47977766666864,299.14595110949705,14.815047456233277,LinSVR,Macros
SK,3,204.84969489728684,296.4331125986751,14.33392469683334,LinSVR,Macros
ES,1,483.7272041289872,539.85117633783,4.821547207883571,LinSVR,Macros
ES,2,347.81624087166074,447.2248098052141,3.395713916454584,LinSVR,Macros
ES,3,447.8361671324887,525.5237429220306,4.287612508130402,LinSVR,Macros
SE,1,739.0594694725518,919.4926714470624,5.19731256112791,LinSVR,Macros
SE,2,777.9529127526766,954.507596154,5.420895819697095,LinSVR,Macros
SE,3,785.4425943898108,965.7223822882216,5.593116414506014,LinSVR,Macros
CH,1,930.0739247936204,1112.371353255731,10.374604876310425,LinSVR,Macros
CH,2,888.7650840777028,1070.040877607785,9.931117954438813,LinSVR,Macros
CH,3,1219.455431848286,1364.923860565504,13.34998310032768,LinSVR,Macros
TR,1,455.8763049370644,552.404207727325,6.232819838844279,LinSVR,Macros
TR,2,599.9571739004566,714.8174118555954,7.365009023717732,LinSVR,Macros
TR,3,607.3693298402703,711.5688526638909,7.486119797721552,LinSVR,Macros
GB,1,1431.6104612402264,1775.4156033109218,3.256469135498915,LinSVR,Macros
GB,2,1391.3835789024397,1744.0072582133207,2.9800160869873857,LinSVR,Macros
GB,3,2377.4640293832467,4413.970659118132,4.216999649936074,LinSVR,Macros
US,1,8077.240217640891,9903.801926671124,2.3960942260923734,LinSVR,Macros
US,2,6086.283232133308,8080.958213913424,1.7729051890580982,LinSVR,Macros
US,3,9338.268727626495,10880.848945301985,2.780636880560001,LinSVR,Macros
AR,1,390.7767454765243,438.65437993125346,12.841773814608926,LinSVR,Macros
AR,2,495.2813554835962,570.6491209960868,14.872522662377497,LinSVR,Macros
AR,3,490.90780927947304,588.5656911953046,14.538407449302342,LinSVR,Macros
CL,1,64.97117527909268,80.77530433383856,5.294956846517909,LinSVR,Macros
CL,2,56.39002740319862,61.13232881551428,4.126542188269333,LinSVR,Macros
CL,3,51.86601124531027,56.72989637807092,3.921571366167965,LinSVR,Macros
CN,1,9614.488417181798,11926.114901115436,5.123878614436729,LinSVR,Macros
CN,2,9843.854640161817,12173.64169315331,5.268818352122034,LinSVR,Macros
CN,3,9829.408454406064,11312.92870461586,5.031260831871628,LinSVR,Macros
EE,1,25.798869564155844,35.18747232658772,5.7045859466980025,LinSVR,Macros
EE,2,30.766912538187427,39.75393546211344,7.053718054163302,LinSVR,Macros
EE,3,28.24679423039705,34.23679356337734,6.7048174990927025,LinSVR,Macros
IL,1,374.23027514149334,471.93251921136147,3.7136243985739106,LinSVR,Macros
IL,2,424.88332738576537,553.9811337590053,4.347143183778377,LinSVR,Macros
IL,3,417.23099898355775,540.2441226112679,4.3277206814901295,LinSVR,Macros
RO,1,144.24604226435756,159.963760471772,9.814001376616083,LinSVR,Macros
RO,2,91.39437091579494,96.27525082771828,6.720679335336125,LinSVR,Macros
RO,3,84.88038191526117,92.04109860250324,6.3109831717472185,LinSVR,Macros
RU,1,3956.08628767595,4606.183670510562,10.965664928410668,LinSVR,Macros
RU,2,3386.373257879483,4119.330477917551,9.465318390455584,LinSVR,Macros
RU,3,2312.5596958263327,3182.6961782516205,6.752253650390985,LinSVR,Macros
SG,1,811.5997198440473,1005.8935412154318,8.949181737045187,LinSVR,Macros
SG,2,1028.5792387648564,1289.0303366040846,11.20605530791222,LinSVR,Macros
SG,3,1076.9090592656946,1280.1485994939017,11.916005847927869,LinSVR,Macros
SI,1,68.4423456536864,77.10048367770693,7.489548170535468,LinSVR,Macros
SI,2,79.50408482230053,89.73189071424012,8.967306527466718,LinSVR,Macros
SI,3,100.87743939422948,117.3095962913198,11.746347031330728,LinSVR,Macros
ZA,1,188.77204707768124,217.91385231365433,5.455869178636785,LinSVR,Macros
ZA,2,244.1351316157869,261.3187606630072,6.256531924253285,LinSVR,Macros
ZA,3,295.43551972416617,383.6017179875234,6.580399683842346,LinSVR,Macros
TW,1,1234.113022465111,1337.559992712904,3.9817595486249338,LinSVR,Macros
TW,2,1382.8000912305529,1520.9495546122726,4.426329787293041,LinSVR,Macros
TW,3,1377.523903669998,1532.5441156036866,4.4427513226454565,LinSVR,Macros
LV,1,34.998611994473706,47.83071976802941,15.433356358513317,LinSVR,Macros
LV,2,37.8188756370133,50.21363596566158,16.28214460562803,LinSVR,Macros
LV,3,41.33059243668065,52.56939198751942,17.165892633517924,LinSVR,Macros
LT,1,86.08562084044976,114.7233549166411,10.807930680025049,LinSVR,Macros
LT,2,79.5325515836698,105.05621289770028,9.96351791920138,LinSVR,Macros
LT,3,81.01827237772841,104.56442272262976,10.283984035023828,LinSVR,Macros
CO,1,198.1696857746409,224.63984041772204,15.902893561844422,LinSVR,Macros
CO,2,206.26634383266733,235.47480856682893,16.44756924207653,LinSVR,Macros
CO,3,179.68443663132194,198.55591629712825,12.63962807396986,LinSVR,Macros
CA,1,208.1627415472663,711.3976577340338,0.9770130416306868,RF,MGT
CA,2,223.36194800559528,717.0562355905489,1.030230401750496,RF,MGT
CA,3,233.02185666977647,716.5928679802905,1.065490826814209,RF,MGT
DE,1,636.8793980383952,1477.9726399085837,0.7674182044176164,RF,MGT
DE,2,709.6833093775632,1536.930612239853,0.8453664829248081,RF,MGT
DE,3,746.5426419966997,1569.4348593280888,0.8832472688413896,RF,MGT
JP,1,753.4270576295615,1835.625100867768,0.6336466477589976,RF,MGT
JP,2,814.1129948752914,1864.9512654037023,0.6714021270060814,RF,MGT
JP,3,846.6385989956143,1880.286228522458,0.6934255957497941,RF,MGT
KR,1,468.0401493205573,1207.9421748603274,0.7924388507193539,RF,MGT
KR,2,510.29545380447314,1216.1561536343495,0.8509403751551643,RF,MGT
KR,3,558.7490135807808,1298.471386467305,0.9004557663514422,RF,MGT
CH,1,62.54255777331878,160.1487774342391,0.4720587735876993,RF,MGT
CH,2,79.90806411421909,176.4994793007771,0.6288222497852034,RF,MGT
CH,3,124.69140540175864,240.69157752157153,0.9740140969211518,RF,MGT
GB,1,170.1085252518882,410.6903877875064,0.39491714276272,RF,MGT
GB,2,213.90387724814303,457.661702171516,0.4726011634590463,RF,MGT
GB,3,240.43478390186857,461.8880786906129,0.5133387588005596,RF,MGT
US,1,2999.097435233576,8573.775661723523,0.7895070401743476,RF,MGT
US,2,3064.833878836331,8359.520662050336,0.8181477874539178,RF,MGT
US,3,3111.4604916327385,8197.458750017813,0.8284589417359628,RF,MGT
CN,1,751.4518472306033,2399.072099350443,0.4876447453122444,RF,MGT
CN,2,1075.6864252643054,3061.1922202582696,0.5816537418334985,RF,MGT
CN,3,1090.1782335896949,2890.5136345877468,0.5780999091699794,RF,MGT
CA,1,379.3815019103232,442.26788619740887,2.468277788392714,RF,AGT
CA,2,357.64178030580865,432.54177015415047,2.3860576625917087,RF,AGT
CA,3,419.9196368924571,501.2065887390904,2.5979401269467575,RF,AGT
DE,1,2317.3601315574488,3046.438017153662,3.115560671489771,RF,AGT
DE,2,2438.642224692953,2974.570350267331,3.190527938013738,RF,AGT
DE,3,1968.1080159462613,2518.9738526944816,2.755249850162332,RF,AGT
JP,1,3179.9328301369023,3893.966398792794,2.632023473088232,RF,AGT
JP,2,3152.115787060924,4058.237142051377,2.6157610302780308,RF,AGT
JP,3,3286.201375579897,4067.520062921181,2.69696650201215,RF,AGT
KR,1,3897.905988880937,5180.194280941225,8.650489355270416,RF,AGT
KR,2,4831.786373352879,6091.928170734777,9.53852152754433,RF,AGT
KR,3,5805.210330298773,7513.419010477662,10.679535932400606,RF,AGT
CH,1,523.681726601033,729.1566362846203,4.815708672329073,RF,AGT
CH,2,546.1342647902966,701.623631295891,4.885248421782044,RF,AGT
CH,3,733.395558632048,1001.7576095245486,6.523519844916459,RF,AGT
GB,1,2763.8683376364565,5983.264819156174,5.457346135614417,RF,AGT
GB,2,2390.8442766974044,4973.311618171865,4.841072858536345,RF,AGT
GB,3,1239.8141229113176,1757.6073606145742,3.0137276565199325,RF,AGT
US,1,9324.317219363073,12766.464920857388,2.5674290159678597,RF,AGT
US,2,8933.326224183671,12252.099310327474,2.4946972641169496,RF,AGT
US,3,8892.944537899502,11839.036890463834,2.4912091481376266,RF,AGT
CN,1,10769.981283139909,17544.604062374143,8.085621777707129,RF,AGT
CN,2,13015.322384195484,20345.54647114577,8.662962763758069,RF,AGT
CN,3,8949.602024486225,14050.496517560096,7.597915557336517,RF,AGT
CA,1,98.9618346292606,293.5336517580775,0.4143392785478728,RF,MGTwRD
CA,2,109.3154332729485,315.58495678723455,0.4352708352441428,RF,MGTwRD
CA,3,97.02601949874732,293.7851321309171,0.3638048122307903,RF,MGTwRD
DE,1,162.73218857018432,378.50256715718587,0.1628874140433007,RF,MGTwRD
DE,2,228.48974583797585,490.91447114078807,0.2376713671475762,RF,MGTwRD
DE,3,220.1456437976884,473.7604026216048,0.2113091867622551,RF,MGTwRD
JP,1,604.3171782454068,1694.2273987136423,0.4274476599253551,RF,MGTwRD
JP,2,723.8886390673321,1756.3824024253124,0.5025355230981317,RF,MGTwRD
JP,3,645.8859560638199,1600.5536868054237,0.4167520247653971,RF,MGTwRD
KR,1,469.4410537986161,1293.4525865133198,0.943657131576238,RF,MGTwRD
KR,2,622.6347177598702,1393.269417280915,1.2688257590027594,RF,MGTwRD
KR,3,694.9434443609787,1440.933671490828,1.3871361965348472,RF,MGTwRD
CH,1,212.57620984250863,541.9582481763938,1.641404729998408,RF,MGTwRD
CH,2,205.10386998747583,482.49732962983967,1.5698121111030532,RF,MGTwRD
CH,3,246.7477353210603,543.7740234269696,1.8978142275218843,RF,MGTwRD
GB,1,383.1475361130008,1878.1423232063091,0.6506940484311449,RF,MGTwRD
GB,2,376.8176720336975,1762.2435135604492,0.6524390631128818,RF,MGTwRD
GB,3,425.194029046926,1872.1551395794895,0.7183476716420372,RF,MGTwRD
US,1,1477.3622819804168,4237.54225963187,0.3255959698035021,RF,MGTwRD
US,2,1780.468141159523,4557.061885962236,0.3891382558585325,RF,MGTwRD
US,3,1774.3214853729437,4582.460177488794,0.3937447407904987,RF,MGTwRD
CN,1,1063.2878167227348,4073.778873862577,0.4030191990502759,RF,MGTwRD
CN,2,1491.467593340123,5032.546021493074,0.5996799110372324,RF,MGTwRD
CN,3,1735.212014526961,5307.444311150311,0.7596546830095493,RF,MGTwRD
CA,1,493.0419037583581,670.4056265716163,3.204542639072769,RF,AGTwRD
CA,2,626.0639789272948,813.5258146907113,3.948472861460586,RF,AGTwRD
CA,3,677.1633780655093,840.1149190771273,4.156802659898691,RF,AGTwRD
DE,1,2479.020073906453,2935.1426342333248,3.433938763408858,RF,AGTwRD
DE,2,2658.2077254435662,3282.774507639193,3.6701090384289383,RF,AGTwRD
DE,3,3581.4073267060085,4453.129074667134,5.073881986015298,RF,AGTwRD
JP,1,2860.112915359763,3991.931278306036,2.568869714900591,RF,AGTwRD
JP,2,3584.2225748280252,4667.848959756133,3.1826934860676315,RF,AGTwRD
JP,3,3420.3197390017267,4691.062813530197,3.089242386983305,RF,AGTwRD
KR,1,1803.9259444278337,2328.440879577136,5.28991435664248,RF,AGTwRD
KR,2,1961.138785780712,3012.884066481064,4.460011266322821,RF,AGTwRD
KR,3,4474.948200743395,6240.60077826177,7.962404955059254,RF,AGTwRD
CH,1,1023.8487180683704,1210.9742508383165,9.639088382057713,RF,AGTwRD
CH,2,958.756179222656,1141.0845211840062,9.008443442200694,RF,AGTwRD
CH,3,1021.8888898337964,1222.2721727026144,9.586651126309226,RF,AGTwRD
GB,1,1483.0964311134562,1860.923460177224,3.2295458850416563,RF,AGTwRD
GB,2,1065.7780107235772,1317.729427052253,2.552284846892,RF,AGTwRD
GB,3,1327.988608973427,1477.185763784756,3.0214421355763466,RF,AGTwRD
US,1,6460.869510232067,8683.791548401043,1.8648109176422656,RF,AGTwRD
US,2,7509.143754174587,8418.59087147285,2.2189045282306465,RF,AGTwRD
US,3,4987.264177508248,6801.609502081619,1.6322128214872311,RF,AGTwRD
CN,1,16658.69642229091,22452.965486707304,8.130262898476962,RF,AGTwRD
CN,2,21128.577771731427,25013.69433067099,7.414162772189591,RF,AGTwRD
CN,3,19457.543022405756,22676.68632905905,7.714786941574142,RF,AGTwRD
CA,1,87.91834208774043,279.6318245743776,0.3420983092566542,RF,AllVar
CA,2,89.89226281228042,280.06503032531333,0.3253427799785114,RF,AllVar
CA,3,96.05085096209424,287.1854607137968,0.357454882191877,RF,AllVar
DE,1,229.50177719361668,641.8536029174071,0.2540387514651171,RF,AllVar
DE,2,243.90038566165035,599.4893501352534,0.2570893828852258,RF,AllVar
DE,3,252.1531048635176,586.6102281786908,0.2558544027560165,RF,AllVar
JP,1,583.121164714718,1587.7526631557066,0.3964454264384544,RF,AllVar
JP,2,694.5265274522977,1733.6934538866933,0.4765159679059746,RF,AllVar
JP,3,678.5079845539709,1666.850969431124,0.4340801215531498,RF,AllVar
KR,1,496.11000254297505,1401.3317819552417,0.8561970007842433,RF,AllVar
KR,2,671.1122820991449,1531.906109895638,1.144193484440859,RF,AllVar
KR,3,694.0064045634422,1530.01070185538,1.197398886754414,RF,AllVar
CH,1,193.6262246307075,479.33913447685615,1.4420066685858486,RF,AllVar
CH,2,197.3738080147916,419.40599961091846,1.4228138531232366,RF,AllVar
CH,3,199.00747682795372,429.04235930170887,1.4456433851853552,RF,AllVar
GB,1,367.4105759802256,1874.1300852487,0.6052727918846996,RF,AllVar
GB,2,375.20873480683025,1818.9611463307008,0.6307777285700095,RF,AllVar
GB,3,419.5830864636416,1830.6409211555033,0.702322491036885,RF,AllVar
US,1,1591.243961321538,4404.24541420766,0.3543913637501513,RF,AllVar
US,2,1583.326315649665,4361.585715045437,0.3372162557824987,RF,AllVar
US,3,1663.2882441759075,4413.220864986187,0.3585509228332015,RF,AllVar
CN,1,1610.8212526842733,6366.079608990451,0.9263792834797016,RF,AllVar
CN,2,1845.297726690412,6128.575337539632,1.174973036958742,RF,AllVar
CN,3,1893.7211869172424,6167.389142425376,1.1807080870275972,RF,AllVar
AU,1,766.029732808724,975.3747599888634,4.003896502070211,RF,Macros
AU,2,1224.1846136511151,1271.1801751293442,8.036921649888944,RF,Macros
AU,3,1207.272708285891,1287.763262262547,7.695414419754798,RF,Macros
AT,1,210.7372566977955,264.13163892873496,3.737935814773576,RF,Macros
AT,2,242.67895716069737,301.84265857827586,4.04710104956313,RF,Macros
AT,3,222.31899977520567,260.3947011267439,3.7189943176939666,RF,Macros
BE,1,294.61755681272945,478.9300600779098,2.1527211657948375,RF,Macros
BE,2,360.90676005586,600.0674467941384,2.436629831406164,RF,Macros
BE,3,460.7170205352555,633.8904800892112,3.5435854693975712,RF,Macros
CA,1,1146.9495856766875,1401.6562494456296,6.9238819399465985,RF,Macros
CA,2,972.0172263746496,1203.8799576513347,5.640812039062189,RF,Macros
CA,3,984.3918068230709,1222.5437546927928,5.7783845029888,RF,Macros
CZ,1,363.4809405266261,487.2877683119221,4.898604529366947,RF,Macros
CZ,2,385.2647196195924,494.7384933741853,5.555084124008548,RF,Macros
CZ,3,418.09133038373955,524.3674315535152,6.355609750656469,RF,Macros
DK,1,117.32242917278704,128.18181709969312,2.48487987099547,RF,Macros
DK,2,101.66704308726804,143.06484265136675,1.7360550564931485,RF,Macros
DK,3,94.86605908741184,144.7215672675725,1.5537787767085227,RF,Macros
FI,1,203.5293494511293,268.8297678922933,3.967772077384066,RF,Macros
FI,2,212.07999888555017,292.04065613915435,3.769639054944832,RF,Macros
FI,3,238.9754948909223,303.70143552451367,4.503142151614021,RF,Macros
FR,1,775.9843531286378,1177.7948085898752,1.6753486473871773,RF,Macros
FR,2,864.5379011462173,1148.5881379529187,1.9103207402277136,RF,Macros
FR,3,888.7721980050583,1121.970583702612,1.9817006860448656,RF,Macros
DE,1,2944.633845250415,3467.0311985474964,3.990467733044228,RF,Macros
DE,2,2726.9919365338155,3228.3817980765525,3.672615001897237,RF,Macros
DE,3,2681.944192044106,3363.3662585041525,3.7956608798243447,RF,Macros
GR,1,241.09985302671984,302.6701117561295,19.56441466010246,RF,Macros
GR,2,158.0616353790528,184.69651454055375,11.812053440978868,RF,Macros
GR,3,183.401642950562,196.24759021085825,12.518872437173446,RF,Macros
HU,1,163.7348861918397,208.3693538675128,6.749442691542846,RF,Macros
HU,2,198.89791643917317,265.3652598311356,7.534092288570624,RF,Macros
HU,3,246.259119315009,348.56276414573745,8.30699328863936,RF,Macros
IS,1,25.98811558296852,45.095078806614296,8.95476804092489,RF,Macros
IS,2,29.616679842455195,45.018783036618245,12.054296268346386,RF,Macros
IS,3,28.6980232652249,46.08356954977985,11.07865411571103,RF,Macros
IE,1,94.7194988650336,107.8436191774446,3.2985075417950247,RF,Macros
IE,2,109.6247401421657,123.30379519056716,4.875882207235411,RF,Macros
IE,3,142.9891643021754,153.16577695227028,5.9980885734219545,RF,Macros
IT,1,1130.3176320539535,1279.450820136315,5.347947527532682,RF,Macros
IT,2,1244.3181986189302,1379.4554436437377,5.88042753039029,RF,Macros
IT,3,1292.6720125529914,1371.390151899334,5.993891551609879,RF,Macros
JP,1,5062.62375161509,6148.2426232051075,4.558082697983942,RF,Macros
JP,2,4198.66653969694,5118.884332841639,3.748298285981427,RF,Macros
JP,3,4566.471720321722,5360.185631016078,3.9962543669771184,RF,Macros
KR,1,3532.7256032718055,4667.080217421885,7.905682163955591,RF,Macros
KR,2,3716.159894076956,4563.173717016909,8.34181279558547,RF,Macros
KR,3,3385.669684124046,4126.826310569194,7.213012091243138,RF,Macros
LU,1,45.71136303206592,45.96787162357079,6.087539822015471,RF,Macros
LU,2,45.85764807249339,46.16984667655469,6.067208190724947,RF,Macros
LU,3,58.161289918207615,59.37971597181394,7.831005022929751,RF,Macros
MX,1,593.3430139950381,762.3469010432375,7.600830065841261,RF,Macros
MX,2,662.7294590305661,793.0837467214745,8.706449317213046,RF,Macros
MX,3,650.2019480944307,794.1481495959155,8.625494703288766,RF,Macros
NL,1,412.5725201598673,580.0442548041667,3.3309971272147463,RF,Macros
NL,2,415.5542983021291,578.0519365962,3.2356792173767546,RF,Macros
NL,3,420.0455810623821,520.3366307317344,3.369461046323869,RF,Macros
NZ,1,217.4028233165845,320.9091091209197,9.84494939730911,RF,Macros
NZ,2,257.463119845752,351.63838657856553,12.22814291431468,RF,Macros
NZ,3,238.45337396142045,349.95169656762704,10.6901997868318,RF,Macros
NO,1,259.4791431235301,292.11963454573186,5.118246410328518,RF,Macros
NO,2,296.7998106339806,353.988561378776,5.4862588686164475,RF,Macros
NO,3,350.3119598245685,406.7154226829568,6.508214209173889,RF,Macros
PL,1,1164.5211086699635,1344.6486295096042,9.746033315412376,RF,Macros
PL,2,1253.9291665622895,1449.9506409822409,10.402101439691704,RF,Macros
PL,3,854.590714850033,1005.3484302515096,7.109396307381269,RF,Macros
PT,1,202.11874234437553,327.6693356434843,7.844384459121681,RF,Macros
PT,2,226.2703448562468,338.20142668041666,8.276279034281403,RF,Macros
PT,3,214.19142415201236,330.9880889168813,8.67409787207002,RF,Macros
SK,1,147.2646744894517,243.11276736538764,9.476287543225553,RF,Macros
SK,2,164.75310230433513,256.77663853260856,11.029114606953089,RF,Macros
SK,3,166.63062342766077,254.36668938118356,11.655766240971635,RF,Macros
ES,1,411.14335969894216,474.9016637139289,4.510553548742921,RF,Macros
ES,2,358.45924876589413,449.0504137419232,4.315077949003402,RF,Macros
