,Country,Year,rd_expenditure,gdpca,unemp_rate,population,inflation,export_vol,import_vol,rd_expenditure_missing,gdpca_missing,unemp_rate_missing,population_missing,inflation_missing,export_vol_missing,import_vol_missing
1145,RO,1997,1412.73791322246,"8,289.11",7.85,22.679,9.461,11.316,14.454,0,0,0,0,0,0,0
1146,RO,1998,1193.49667223512,"8,018.75",9.611,22.565,15.053,-0.607,1.562,0,0,0,0,0,0,0
1147,RO,1999,955.99325989762,"8,076.50",7.175,22.458,21.948,5.3,-9.4,0,0,0,0,0,0,0
1148,RO,2000,900.672853348065,"8,501.67",7.592,22.455,31.97,23.18,27.525,0,0,0,0,0,0,0
1149,RO,2001,1012.44363931669,"9,145.16",7.392,22.43,42.985,14.26,23.497,0,0,0,0,0,0,0
1150,RO,2002,1031.67434030109,"10,083.55",8.317,21.833,52.656,17.351,10.671,0,0,0,0,0,0,0
1151,RO,2003,1111.43635466655,"10,620.75",7.75,21.628,60.75,8.341,18.442,0,0,0,0,0,0,0
1152,RO,2004,1203.67313733844,"12,091.88",7.983,21.521,67.951,14.144,24.941,0,0,0,0,0,0,0
1153,RO,2005,1334.92208521502,"13,140.23",7.125,21.382,74.064,9.203,19.743,0,0,0,0,0,0,0
1154,RO,2006,1596.55847190043,"14,718.87",7.175,21.257,78.945,11.87,26.798,0,0,0,0,0,0,0
1155,RO,2007,1916.91934135576,"16,301.71",6.342,21.131,82.762,18.95,41.869,0,0,0,0,0,0,0
1156,RO,2008,2261.93737105832,"18,613.30",5.6,20.635,89.255,13.504,11.628,0,0,0,0,0,0,0
1157,RO,2009,1718.34002730407,"17,861.53",8.425,20.44,94.239,-6.426,-21.852,0,0,0,0,0,0,0
1158,RO,2010,1698.54517441968,"17,493.53",9.025,20.295,100,14.098,13.116,0,0,0,0,0,0,0
1159,RO,2011,1890.0655544996,"18,754.95",9.092,20.199,105.795,12.288,9.766,0,0,0,0,0,0,0
1160,RO,2012,1877.52687129281,"19,771.84",8.692,20.096,109.328,1.366,-1.511,0,0,0,0,0,0,0
1161,RO,2013,1558.00213640283,"19,641.44",8.992,20.02,113.703,21.027,8.955,0,0,0,0,0,0,0
1162,RO,2014,1586.93329081018,"20,592.47",8.592,19.947,114.926,8.55,8.645,0,0,0,0,0,0,0
1163,RO,2015,2090.92784270607,"21,570.41",8.392,19.871,114.241,4.662,8.681,0,0,0,0,0,0,0
1164,RO,2016,2157.33430664597,"23,831.88",7.2,19.761,112.465,16.23,16.555,0,0,0,0,0,0,0
1165,RO,2017,2420.88309889334,"27,020.78",6.092,19.644,113.977,7.851,11.393,0,0,0,0,0,0,0
1166,RO,2018,2518.64890480304,"29,504.89",5.25,19.533,119.254,5.411,8.613,0,0,0,0,0,0,0
1167,RO,2019,2504.78035351071,"31,379.88",4.892,19.414,123.816,4.958,8.698,0,0,0,0,0,0,0
1168,RO,2020,2363.03193901833,"30,751.37",6.075,19.329,127.092,-9.666,-5.582,0,0,0,0,0,0,0
1169,RO,2021,2536.03431259646,"34,245.40",5.608,19.202,133.506,12.972,15.298,0,0,0,0,0,0,0
1170,RU,1989,58929.9870306348,0,0,146.995,0,0,0,0,1,1,0,1,1,1
1171,RU,1990,60981.4140945444,0,0,147.564,0,0,0,0,1,1,0,1,1,1
1172,RU,1991,40771.6131111745,0,0,148.036,0,0,0,0,1,1,0,1,1,1
1173,RU,1992,18028.9110883813,"10,805.22",5.2,148.318,0.035,0,0,0,0,0,0,0,1,1
1174,RU,1993,17099.238406805,"10,091.29",5.9,148.431,0.345,-2.1,-9.4,0,0,0,0,0,0,0
1175,RU,1994,16401.784342908,"8,999.02",8.1,148.412,1.406,4.9,9.4,0,0,0,0,0,0,0
1176,RU,1995,14783.2010835224,"8,818.32",8.3,148.289,4.179,7.666,8.867,0,0,0,0,0,0,0
1177,RU,1996,16183.7680619162,"8,668.37",9.258,148.074,6.174,4.42,-3.867,0,0,0,0,0,0,0
1178,RU,1997,17729.1912438621,"8,958.22",10.808,147.768,7.085,-2.366,32.249,0,0,0,0,0,0,0
1179,RU,1998,15335.9873910537,"8,588.12",11.875,147.539,9.047,12.98,18.307,0,0,0,0,0,0,0
1180,RU,1999,17035.0638147777,"9,303.21",13.033,146.89,16.804,-14.785,-39.016,0,0,0,0,0,0,0
1181,RU,2000,19755.0040689796,"10,511.65",10.558,146.304,20.299,6.343,14.511,0,0,0,0,0,0,0
1182,RU,2001,23274.3509802939,"11,346.42",8.942,145.649,24.659,4.353,16.751,0,0,0,0,0,0,0
1183,RU,2002,25819.5948038808,"12,126.99",8.042,144.964,28.552,10.122,19.272,0,0,0,0,0,0,0
1184,RU,2003,28551.7196851821,"13,333.08",8.233,144.334,32.454,13.281,6.28,0,0,0,0,0,0,0
1185,RU,2004,27395.45823291,"14,727.81",7.733,143.801,35.987,11.973,11.527,0,0,0,0,0,0,0
1186,RU,2005,27032.0773603699,"16,221.78",7.15,143.237,40.553,6.824,10.106,0,0,0,0,0,0,0
1187,RU,2006,29372.2306831597,"18,133.16",7.05,142.863,44.473,6.666,26.976,0,0,0,0,0,0,0
1188,RU,2007,33161.9980350342,"20,228.99",6.025,142.748,48.479,6.298,34.388,0,0,0,0,0,0,0
1189,RU,2008,32658.0389393539,"21,700.48",6.233,142.737,55.32,3.859,22.183,0,0,0,0,0,0,0
1190,RU,2009,36087.2516366011,"20,117.85",8.242,142.834,61.763,-4.496,-32.629,0,0,0,0,0,0,0
1191,RU,2010,34045.8063884577,"21,271.95",7.358,142.865,65.994,8.619,28.984,0,0,0,0,0,0,0
1192,RU,2011,34256.6410076633,"22,783.52",6.508,143.056,71.564,-2.083,20.088,0,0,0,0,0,0,0
1193,RU,2012,36063.5885898486,"24,278.84",5.45,143.347,75.196,-0.063,7.201,0,0,0,0,0,0,0
1194,RU,2013,36684.6702000197,"26,044.84",5.5,143.667,80.274,4.886,1.103,0,0,0,0,0,0,0
1195,RU,2014,38576.7424800143,"25,730.58",5.158,146.267,86.554,-0.976,-7.853,0,0,0,0,0,0,0
1196,RU,2015,38818.6309211665,"24,062.48",5.575,146.545,100,2.969,-25.833,0,0,0,0,0,0,0
1197,RU,2016,38947.8120232728,"24,104.12",5.525,146.804,107.042,1.851,-4.296,0,0,0,0,0,0,0
1198,RU,2017,39921.023584549,"25,999.32",5.2,146.88,110.985,4.471,16.774,0,0,0,0,0,0,0
1199,RU,2018,36616.3906120505,"27,390.27",4.8,146.781,114.18,5.108,2.664,0,0,0,0,0,0,0
1200,RU,2019,39201.2639660445,"28,500.62",4.6,146.749,119.284,-3.348,2.777,0,0,0,0,0,0,0
1201,RU,2020,40322.2987555871,"28,217.51",5.783,146.171,123.318,-4.378,-11.804,0,0,0,0,0,0,0
1202,SG,1994,1628.97991260763,"33,054.63",1.725,3.419,69.978,18.492,16.464,0,0,0,0,0,0,0
1203,SG,1995,1836.69669736777,"35,087.01",1.75,3.525,71.185,21.087,22.908,0,0,0,0,0,0,0
1204,SG,1996,2372.94657696308,"36,869.62",1.65,3.671,72.167,9.346,10.028,0,0,0,0,0,0,0
1205,SG,1997,2756.80166297171,"39,283.07",1.425,3.796,73.627,10.231,11.23,0,0,0,0,0,0,0
1206,SG,1998,3308.47600273382,"37,557.04",2.5,3.927,73.428,-4.417,-8.444,0,0,0,0,0,0,0
1207,SG,1999,3657.27836416115,"39,943.66",2.8,3.959,73.445,8.018,9.412,0,0,0,0,0,0,0
1208,SG,2000,3989.5009834435,"43,775.82",2.675,4.028,74.435,14.328,20.019,0,0,0,0,0,0,0
1209,SG,2001,4364.60060509051,"43,104.22",2.65,4.138,75.19,-3.641,-6.823,0,0,0,0,0,0,0
1210,SG,2002,4588.53418705052,"45,080.22",3.55,4.176,74.896,7.381,5.54,0,0,0,0,0,0,0
1211,SG,2003,4711.65290199822,"48,774.72",3.95,4.115,75.261,13.871,9.889,0,0,0,0,0,0,0
1212,SG,2004,5386.29018381484,"54,377.32",3.35,4.167,76.518,19.399,22.623,0,0,0,0,0,0,0
1213,SG,2005,5975.91810743058,"58,814.97",3.125,4.266,76.877,12.78,11.573,0,0,0,0,0,0,0
1214,SG,2006,6418.55355848213,"64,054.39",2.65,4.401,77.617,10.954,10.3,0,0,0,0,0,0,0
1215,SG,2007,7669.76800176212,"68,793.78",2.125,4.589,79.251,8.538,7.464,0,0,0,0,0,0,0
1216,SG,2008,8745.55230831757,"67,718.30",2.225,4.839,84.504,5.261,10.876,0,0,0,0,0,0,0
1217,SG,2009,7175.23794082771,"66,212.17",3.025,4.988,85.008,-7.204,-9.946,0,0,0,0,0,0,0
1218,SG,2010,7450.07072180656,"75,389.75",2.175,5.077,87.408,17.788,16.307,0,0,0,0,0,0,0
1219,SG,2011,8498.6687363676,"80,052.39",2.025,5.184,91.995,7.691,5.688,0,0,0,0,0,0,0
1220,SG,2012,8229.17279060758,"82,064.96",1.95,5.312,96.205,1.397,2.582,0,0,0,0,0,0,0
1221,SG,2013,8639.40907430897,"83,001.79",1.9,5.399,98.474,6.14,6.513,0,0,0,0,0,0,0
1222,SG,2014,9733.33492763524,"84,423.19",1.95,5.47,99.483,3.62,2.769,0,0,0,0,0,0,0
1223,SG,2015,10467.9194962536,"86,974.75",1.9,5.535,98.963,4.968,3.381,0,0,0,0,0,0,0
1224,SG,2016,10320.2779190994,"89,495.02",2.075,5.607,98.436,0.017,0.193,0,0,0,0,0,0,0
1225,SG,2017,9871.78756944287,"95,334.15",2.175,5.612,99.004,7.507,8.094,0,0,0,0,0,0,0
1226,SG,2018,9760.6614506087,"100,642.92",2.1,5.639,99.438,7.815,7.367,0,0,0,0,0,0,0
1227,SG,2019,10346.9712595014,"102,630.74",2.25,5.704,100,0.236,-0.001,0,0,0,0,0,0,0
1228,SG,2020,11435.909348187,"100,226.30",3,5.686,99.818,0.429,-1.135,0,0,0,0,0,0,0
1229,SI,1993,558.567466637586,"11,808.38",8.591,1.989,30.791,1,16.8,0,0,0,0,0,0,0
1230,SI,1994,646.519451459562,"12,699.82",8.497,1.989,37.215,12.8,12.8,0,0,0,0,0,0,0
1231,SI,1995,595.073779633041,"13,495.92",7,1.989,42.259,0.9,10.8,0,0,0,0,0,0,0
1232,SI,1996,522.057899737539,"14,232.40",6.892,1.99,46.448,2.745,2.054,0,0,0,0,0,0,0
1233,SI,1997,540.48567047103,"15,233.98",6.917,1.987,50.323,11.634,11.69,0,0,0,0,0,0,0
1234,SI,1998,584.50551046764,"15,927.32",7.367,1.985,54.319,7.821,10.059,0,0,0,0,0,0,0
1235,SI,1999,630.643816492359,"17,069.60",7.408,1.978,57.648,2.005,8.409,0,0,0,0,0,0,0
1236,SI,2000,665.021726260666,"18,011.65",6.742,1.988,62.798,12.593,6.619,0,0,0,0,0,0,0
1237,SI,2001,740.855157852851,"18,987.55",6.192,1.99,68.058,7.181,3.623,0,0,0,0,0,0,0
1238,SI,2002,754.066311848521,"19,920.18",6.342,1.994,73.146,7.784,5.625,0,0,0,0,0,0,0
1239,SI,2003,671.311148903353,"20,904.03",6.725,1.995,77.198,3.16,6.464,0,0,0,0,0,0,0
1240,SI,2004,769.260266898692,"22,385.23",6.325,1.996,79.968,13.041,13.969,0,0,0,0,0,0,0
1241,SI,2005,826.162363729715,"23,950.23",6.55,1.998,81.932,11.366,7.337,0,0,0,0,0,0,0
1242,SI,2006,947.135579874398,"26,032.74",6,2.003,83.949,14.122,12.388,0,0,0,0,0,0,0
1243,SI,2007,940.721246263023,"28,502.66",4.875,2.01,87.025,13.858,17.057,0,0,0,0,0,0,0
1244,SI,2008,1110.00355088472,"30,070.41",4.425,2.01,91.943,4.183,4.09,0,0,0,0,0,0,0
1245,SI,2009,1142.990912285,"27,674.56",5.9,2.032,92.718,-16.56,-18.386,0,0,0,0,0,0,0
1246,SI,2010,1311.45715640431,"28,180.95",7.25,2.047,94.383,10.161,6.633,0,0,0,0,0,0,0
1247,SI,2011,1555.95286035754,"28,968.77",8.225,2.05,96.081,6.868,5.315,0,0,0,0,0,0,0
1248,SI,2012,1607.57527286852,"29,066.17",8.9,2.055,98.574,0.496,-3.536,0,0,0,0,0,0,0
1249,SI,2013,1593.6727298534,"29,990.24",10.1,2.059,100.32,3.061,2.111,0,0,0,0,0,0,0
1250,SI,2014,1510.46915713994,"30,883.37",9.75,2.061,100.523,6.011,4.157,0,0,0,0,0,0,0
1251,SI,2015,1433.00923752379,"31,646.71",9,2.063,99.996,4.741,4.318,0,0,0,0,0,0,0
1252,SI,2016,1352.12550070658,"33,946.56",8.025,2.064,99.944,6.163,6.289,0,0,0,0,0,0,0
1253,SI,2017,1316.75740493909,"36,680.19",6.575,2.066,101.374,11.071,10.672,0,0,0,0,0,0,0
1254,SI,2018,1434.86721018614,"39,216.59",5.125,2.067,103.135,6.155,7.086,0,0,0,0,0,0,0
1255,SI,2019,1557.11822338569,"41,019.24",4.45,2.081,104.813,4.482,4.669,0,0,0,0,0,0,0
1256,SI,2020,1563.82021189975,"39,475.12",5,2.096,104.759,-8.6,-9.595,0,0,0,0,0,0,0
1257,SI,2021,1689.63774613488,"44,357.56",4.725,2.109,106.766,14.5,17.585,0,0,0,0,0,0,0
1258,ZA,1983,2596.21991207906,"5,886.25",12.543,31.41,5.142,-1.329,-16.092,0,0,0,0,0,0,0
1259,ZA,1985,2791.16621989971,"6,221.27",15.452,32.98,6.675,10.077,-14.036,0,0,0,0,0,0,0
1260,ZA,1987,2567.68287621406,"6,356.09",16.592,34.46,9.183,4.649,3.494,0,0,0,0,0,0,0
1261,ZA,1989,2538.68070584161,"6,989.83",17.829,35.97,11.875,2.181,0.318,0,0,0,0,0,0,0
1262,ZA,1991,2983.60379833725,"7,059.19",20.162,37.69,15.642,-1.545,2.143,0,0,0,0,0,0,0
1263,ZA,1993,2146.97999899369,"6,965.76",22.163,39.62,19.567,10.379,7.018,0,0,0,0,0,0,0
1264,ZA,1997,2415.0151398233,"7,908.41",22,42.92,27.008,5.296,5.385,0,0,0,0,0,0,0
1265,ZA,2001,3261.28075714288,"8,767.01",25.95,45.724,33.817,2.393,0.25,0,0,0,0,0,0,0
1266,ZA,2003,3698.11249143054,"9,468.95",27.65,46.806,39.058,0.109,8.085,0,0,0,0,0,0,0
1267,ZA,2004,4135.13856523569,"10,057.68",25.15,47.31,39.6,2.834,15.508,0,0,0,0,0,0,0
1268,ZA,2005,4619.95972658262,"10,794.98",24.65,47.86,40.933,8.567,10.879,0,0,0,0,0,0,0
1269,ZA,2006,5076.67369346173,"11,609.53",23.55,48.446,42.842,7.463,18.261,0,0,0,0,0,0,0
1270,ZA,2007,5257.78085875267,"12,397.86",23,49.089,45.9,7.829,9.366,0,0,0,0,0,0,0
1271,ZA,2008,5458.09182736926,"12,853.95",22.525,49.795,50.958,1.55,2.809,0,0,0,0,0,0,0
1272,ZA,2009,5056.24004453669,"12,548.36",23.7,50.545,54.617,-17.024,-17.66,0,0,0,0,0,0,0
1273,ZA,2010,4595.27822406245,"12,885.35",24.875,51.329,56.917,7.718,10.794,0,0,0,0,0,0,0
1274,ZA,2011,4729.95400964804,"13,361.59",24.8,52.129,59.758,3.008,11.838,0,0,0,0,0,0,0
1275,ZA,2012,4828.82473469614,"13,191.40",24.875,52.93,63.133,1.112,3.868,0,0,0,0,0,0,0
1276,ZA,2013,4889.80596690797,"13,590.78",24.725,53.751,66.758,3.733,4.039,0,0,0,0,0,0,0
1277,ZA,2014,5298.01527184913,"13,594.67",25.1,54.574,70.833,3.646,-0.687,0,0,0,0,0,0,0
1278,ZA,2015,5551.11736138191,"13,696.85",25.35,55.407,74.083,3.06,5.045,0,0,0,0,0,0,0
1279,ZA,2016,5715.40787999869,"13,737.62",26.725,56.252,78.775,0.407,-4.133,0,0,0,0,0,0,0
1280,ZA,2017,5890.56941678042,"13,838.85",27.45,57.098,82.933,-0.273,1.533,0,0,0,0,0,0,0
1281,ZA,2018,5384.48664980015,"14,178.47",27.125,57.939,86.758,2.741,3.246,0,0,0,0,0,0,0
1282,ZA,2019,4852.79904844887,"14,270.66",28.7,58.775,90.333,-3.445,0.435,0,0,0,0,0,0,0
1283,TW,1995,8037.08060089074,"15,475.93",1.79,21.357,79.673,12.79,10.303,0,0,0,0,0,0,0
1284,TW,1996,8664.96819416815,"16,602.11",2.6,21.525,82.123,6.965,5.313,0,0,0,0,0,0,0
1285,TW,1997,9606.75494927964,"17,731.28",2.72,21.743,82.867,8.361,13.357,0,0,0,0,0,0,0
1286,TW,1998,10502.3820249298,"18,526.53",2.69,21.929,84.263,1.989,7.412,0,0,0,0,0,0,0
1287,TW,1999,11562.0230859545,"19,903.70",2.92,22.092,84.411,12.213,4.127,0,0,0,0,0,0,0
1288,TW,2000,12103.8213096225,"21,460.88",2.99,22.277,85.466,17.698,15.086,0,0,0,0,0,0,0
1289,TW,2001,12633.4222583768,"21,512.34",4.57,22.406,85.461,-8.337,-14.261,0,0,0,0,0,0,0
1290,TW,2002,13888.6648540098,"22,927.29",5.17,22.521,85.292,11.128,5.767,0,0,0,0,0,0,0
1291,TW,2003,15249.0462310133,"24,277.21",4.99,22.605,85.053,10.931,7.356,0,0,0,0,0,0,0
1292,TW,2004,16649.3930560352,"26,562.49",4.44,22.689,86.422,14.397,17.84,0,0,0,0,0,0,0
1293,TW,2005,18040.6448572412,"28,767.26",4.13,22.77,88.417,6.026,2.778,0,0,0,0,0,0,0
1294,TW,2006,19962.4625983192,"31,220.65",3.91,22.877,88.946,11.798,4.562,0,0,0,0,0,0,0
1295,TW,2007,21686.835027401,"34,138.84",3.91,22.958,90.545,9.83,3.516,0,0,0,0,0,0,0
1296,TW,2008,23527.267112276,"34,951.78",4.14,23.037,93.739,3.08,-1.478,0,0,0,0,0,0,0
1297,TW,2009,24609.6700832265,"34,484.56",5.85,23.12,92.92,-10.127,-14.711,0,0,0,0,0,0,0
1298,TW,2010,26887.2771781027,"38,404.27",5.21,23.162,93.817,27.62,30.629,0,0,0,0,0,0,0
1299,TW,2011,28832.716020011,"40,532.64",4.39,23.225,95.153,5.96,1.745,0,0,0,0,0,0,0
1300,TW,2012,29923.9122947171,"41,741.27",4.24,23.316,96.992,21.192,21.599,0,0,0,0,0,0,0
1301,TW,2013,31136.1240991455,"43,435.45",4.18,23.374,97.761,0.962,1.203,0,0,0,0,0,0,0
1302,TW,2014,32369.4353212181,"45,494.28",3.96,23.434,98.929,2.699,1.889,0,0,0,0,0,0,0
1303,TW,2015,33058.8214382076,"46,910.95",3.78,23.492,98.628,-2.129,-0.746,0,0,0,0,0,0,0
1304,TW,2016,34745.1194614465,"47,272.28",3.92,23.54,100.001,-4.869,-5.347,0,0,0,0,0,0,0
1305,TW,2017,37159.1667628581,"48,500.85",3.76,23.571,100.622,6.311,3.186,0,0,0,0,0,0,0
1306,TW,2018,40079.6708625088,"51,012.70",3.71,23.589,101.98,0.471,1.525,0,0,0,0,0,0,0
1307,TW,2019,43043.566343022,"53,486.52",3.73,23.603,102.551,2.068,2.341,0,0,0,0,0,0,0
1308,TW,2020,46238.7100214495,"56,119.15",3.85,23.561,102.306,0.06,-3.295,0,0,0,0,0,0,0
1309,TW,2021,51303.7910258524,"62,964.62",3.95,23.375,104.323,17.253,17.553,0,0,0,0,0,0,0
1310,,1991,649615.163903497,0,0,0,0,0,0,0,1,1,1,1,1,1
1311,,1992,652195.705199299,0,0,0,0,0,0,0,1,1,1,1,1,1
1312,,1993,647079.100300561,0,0,0,0,0,0,0,1,1,1,1,1,1
1313,,1994,651617.605485039,0,0,0,0,0,0,0,1,1,1,1,1,1
1314,,1995,677131.352893328,0,0,0,0,0,0,0,1,1,1,1,1,1
1315,,1996,706445.589588948,0,0,0,0,0,0,0,1,1,1,1,1,1
1316,,1997,739921.681680514,0,0,0,0,0,0,0,1,1,1,1,1,1
1317,,1998,768132.146740648,0,0,0,0,0,0,0,1,1,1,1,1,1
1318,,1999,811404.44829768,0,0,0,0,0,0,0,1,1,1,1,1,1
1319,,2000,862420.205140086,0,0,0,0,0,0,0,1,1,1,1,1,1
1320,,2001,889023.566140896,0,0,0,0,0,0,0,1,1,1,1,1,1
1321,,2002,893746.998389774,0,0,0,0,0,0,0,1,1,1,1,1,1
1322,,2003,913801.199908698,0,0,0,0,0,0,0,1,1,1,1,1,1
1323,,2004,931700.467475204,0,0,0,0,0,0,0,1,1,1,1,1,1
1324,,2005,972301.613999511,0,0,0,0,0,0,0,1,1,1,1,1,1
1325,,2006,1021945.3491047,0,0,0,0,0,0,0,1,1,1,1,1,1
1326,,2007,1071518.82470319,0,0,0,0,0,0,0,1,1,1,1,1,1
1327,,2008,1112961.95512988,0,0,0,0,0,0,0,1,1,1,1,1,1
1328,,2009,1097906.83760072,0,0,0,0,0,0,0,1,1,1,1,1,1
1329,,2010,1114342.65517035,0,0,0,0,0,0,0,1,1,1,1,1,1
1330,,2011,1154342.88738761,0,0,0,0,0,0,0,1,1,1,1,1,1
1331,,2012,1168558.25069749,0,0,0,0,0,0,0,1,1,1,1,1,1
1332,,2013,1202138.61320979,0,0,0,0,0,0,0,1,1,1,1,1,1
1333,,2014,1241615.57351239,0,0,0,0,0,0,0,1,1,1,1,1,1
1334,,2015,1275805.16021492,0,0,0,0,0,0,0,1,1,1,1,1,1
1335,,2016,1304103.85611049,0,0,0,0,0,0,0,1,1,1,1,1,1
1336,,2017,1362218.07925593,0,0,0,0,0,0,0,1,1,1,1,1,1
1337,,2018,1437203.78191576,0,0,0,0,0,0,0,1,1,1,1,1,1
1338,,2019,1505856.54766373,0,0,0,0,0,0,0,1,1,1,1,1,1
1339,,2020,1536781.01908165,0,0,0,0,0,0,0,1,1,1,1,1,1
1340,,2021,1609214.37544451,0,0,0,0,0,0,0,1,1,1,1,1,1
1341,LV,1995,96.5297529961752,"6,074.36",6.951,2.501,39.724,9.119,24.858,0,0,0,0,0,0,0
1342,LV,1996,91.0848825694536,"6,425.45",20.711,2.47,46.715,26.276,33.506,0,0,0,0,0,0,0
1343,LV,1997,91.4874926934305,"7,185.48",15.167,2.445,50.487,13.493,8.964,0,0,0,0,0,0,0
1344,LV,1998,100.723799280483,"7,803.75",13.958,2.421,52.655,8.422,20.357,0,0,0,0,0,0,0
1345,LV,1999,96.0238377590719,"8,204.83",14.067,2.399,53.768,-6.578,-5.351,0,0,0,0,0,0,0
1346,LV,2000,125.413608918591,"8,932.23",14.342,2.382,55.184,14.419,2.675,0,0,0,0,0,0,0
1347,LV,2001,123.466891254925,"9,827.93",13.475,2.353,56.578,9.038,15.639,0,0,0,0,0,0,0
1348,LV,2002,134.125990721783,"10,837.91",12.492,2.321,57.689,5.03,2.711,0,0,0,0,0,0,0
1349,LV,2003,127.928673389981,"12,095.09",11.65,2.299,59.385,3.98,11.865,0,0,0,0,0,0,0
1350,LV,2004,153.601624246461,"13,583.74",11.742,2.277,63.059,13.752,20.656,0,0,0,0,0,0,0
1351,LV,2005,224.999491356424,"15,696.37",10.042,2.25,67.404,23.505,17.055,0,0,0,0,0,0,0
1352,LV,2006,309.218030180766,"18,295.53",7.033,2.228,71.833,7.542,21.879,0,0,0,0,0,0,0
1353,LV,2007,289.59227301169,"20,836.05",6.075,2.209,79.075,13.86,17.446,0,0,0,0,0,0,0
1354,LV,2008,293.471909395731,"20,705.28",7.75,2.192,91.137,2.319,-11.14,0,0,0,0,0,0,0
1355,LV,2009,195.550900777437,"18,105.82",17.55,2.163,94.107,-12.874,-30.894,0,0,0,0,0,0,0
1356,LV,2010,252.285806110625,"17,856.51",19.475,2.121,92.955,13.444,12.806,0,0,0,0,0,0,0
1357,LV,2011,305.733857420147,"19,110.30",16.208,2.075,96.88,12.604,22.78,0,0,0,0,0,0,0
1358,LV,2012,303.231444137531,"21,181.26",15.048,2.045,99.094,9.498,5.247,0,0,0,0,0,0,0
1359,LV,2013,286.064253450621,"22,514.03",11.868,2.024,99.105,0.659,-0.127,0,0,0,0,0,0,0
1360,LV,2014,327.569283089693,"23,724.26",10.847,2.001,99.789,6.272,2.929,0,0,0,0,0,0,0
1361,LV,2015,305.8871124094,"24,871.74",9.875,1.986,100.002,2.974,1.652,0,0,0,0,0,0,0
1362,LV,2016,219.979408189723,"26,591.26",9.642,1.969,100.101,3.956,3.564,0,0,0,0,0,0,0
1363,LV,2017,266.906915400078,"28,571.46",8.715,1.95,102.998,6.352,8.552,0,0,0,0,0,0,0
1364,LV,2018,346.8936272799,"30,673.87",7.415,1.934,105.628,4.405,6.341,0,0,0,0,0,0,0
1365,LV,2019,354.463010212496,"32,266.78",6.311,1.92,108.53,2.146,3.094,0,0,0,0,0,0,0
1366,LV,2020,374.488868196775,"32,173.76",8.099,1.908,108.618,-0.345,-0.329,0,0,0,0,0,0,0
1367,LV,2021,391.993565077433,"35,252.30",7.557,1.893,112.136,5.918,15.25,0,0,0,0,0,0,0
1368,LT,1995,155.294502142103,"6,855.44",0,3.629,47.485,0,0,0,0,1,0,0,1,1
1369,LT,1996,187.238265119749,"7,402.81",0,3.602,58.45,19.044,23.166,0,0,1,0,0,0,0
1370,LT,1997,221.346612253133,"8,216.52",0,3.575,63.556,18.838,24.966,0,0,1,0,0,0,0
1371,LT,1998,241.056170730162,"8,995.32",0,3.549,66.968,4.659,6.14,0,0,1,0,0,0,0
1372,LT,1999,220.011684596645,"9,082.17",14.6,3.524,67.935,-16.372,-12.351,0,0,0,0,0,0,0
1373,LT,2000,266.071767918598,"9,699.17",16.375,3.5,68.678,9.557,4.976,0,0,0,0,0,0,0
1374,LT,2001,323.170032555348,"10,652.22",17.362,3.471,69.743,21.209,17.576,0,0,0,0,0,0,0
1375,LT,2002,339.787751630824,"11,641.65",13.737,3.443,69.977,18.611,18.582,0,0,0,0,0,0,0
1376,LT,2003,379.446148746564,"13,232.85",12.441,3.415,69.223,8.426,8.856,0,0,0,0,0,0,0
1377,LT,2004,457.514514884901,"14,644.29",10.884,3.377,70.023,4.093,15.211,0,0,0,0,0,0,0
1378,LT,2005,490.797602448618,"16,538.60",8.324,3.323,71.893,17.028,16.831,0,0,0,0,0,0,0
1379,LT,2006,558.06886662687,"18,607.51",5.778,3.27,74.594,12.808,14.302,0,0,0,0,0,0,0
1380,LT,2007,627.647491444162,"21,486.78",4.248,3.231,78.934,3.193,10.649,0,0,0,0,0,0,0
1381,LT,2008,634.077530632418,"22,703.70",5.827,3.198,87.689,11.618,10.819,0,0,0,0,0,0,0
1382,LT,2009,568.39665051732,"19,675.85",13.787,3.163,91.338,-13.676,-28.654,0,0,0,0,0,0,0
1383,LT,2010,544.724827105011,"20,670.18",17.814,3.097,92.426,16.382,16.811,0,0,0,0,0,0,0
1384,LT,2011,665.660847797398,"22,884.95",15.39,3.028,96.238,14.547,14.217,0,0,0,0,0,0,0
1385,LT,2012,683.85779784558,"24,703.76",13.366,2.988,99.283,10.847,5.17,0,0,0,0,0,0,0
1386,LT,2013,752.281857940708,"26,721.62",11.77,2.958,100.438,7.27,5.812,0,0,0,0,0,0,0
1387,LT,2014,845.711792009865,"28,184.35",10.699,2.932,100.682,-1.823,-1.672,0,0,0,0,0,0,0
1388,LT,2015,873.978713303853,"28,842.24",9.119,2.905,100,2.42,9.353,0,0,0,0,0,0,0
1389,LT,2016,723.38831421165,"30,922.14",7.861,2.868,100.678,4.927,4.041,0,0,0,0,0,0,0
1390,LT,2017,802.591354367371,"33,826.61",7.073,2.828,104.422,13.522,11.141,0,0,0,0,0,0,0
1391,LT,2018,872.228116912843,"36,368.47",6.146,2.802,107.065,6.806,6.025,0,0,0,0,0,0,0
1392,LT,2019,968.174911430432,"38,835.71",6.254,2.794,109.466,10.067,6.005,0,0,0,0,0,0,0
1393,LT,2020,1105.57877422356,"39,323.40",8.488,2.795,110.628,0.403,-4.456,0,0,0,0,0,0,0
