Year,Month,NN,Sax,Mosley,date,Employment,NN_share,NN_dev,NN_season_resid,Mosley_share,Mosley_dev,Mosley_season_resid,Sax_share,Sax_dev,Sax_season_resid,Employment_share,Employment_dev,Employment_season_resid
2009,10,30.70068451324117,31.6618434869577,39.0599893575749,2009-10-01,356900,0.06894054102103116,-0.014392792312302172,-0.013529780664846345,0.08771194653414074,0.004378613200807416,0.004237528804964856,0.07109889093100329,-0.012234442402330042,-0.004085815210691512,0.08276133939337724,-0.0005719939399560919,-0.0009474642886852791
2009,11,37.01919075963923,37.6063434647557,35.9400016408502,2009-11-01,357900,0.08312919010094248,-0.00020414323239084653,0.006724134792444452,0.08070579521926688,-0.0026275381140664494,0.00221209149633939,0.08444768269465756,0.001114349361324235,0.006526057951231018,0.08299322882849458,-0.000340104504838748,-0.0010258779731785273
2009,12,39.50728812947764,37.0223268923694,34.0793328732573,2009-12-01,360200,0.08871638730873384,0.005383053975400509,0.012833701012044783,0.0765275329579331,-0.0068058003754002255,0.001576274549447934,0.08313623250701778,-0.00019710082631554937,0.0020572146129832084,0.08352657452926444,0.00019324119593111533,-0.0008966619204615056
2010,1,35.38532045257617,37.3040469306713,37.3324562217654,2010-01-01,355300,0.07956968201997108,-0.0037636513133622457,-0.005249382121833965,0.08394813534531939,0.0006148020119860625,-0.0006237118314779122,0.0838842524065793,0.0005509190732459757,0.0018185928341508772,0.08187201880314307,-0.001461314530190258,0.00013246086285322836
2010,2,37.49013579881396,35.5167671637215,37.7185865053814,2010-02-01,356900,0.08430270367044206,0.000969370337108727,-0.006141908947501532,0.0848164124583325,0.001483079124999176,-0.0002832405586211653,0.07986526145445498,-0.0034680718788783482,-0.000334217413094382,0.08224070788303339,-0.001092625450299936,0.0001433681824114638
2010,3,43.30801729236088,37.7073723116369,43.8650382103662,2010-03-01,358000,0.0973851620048755,0.014051828671542171,0.008951502740830364,0.09863771466674993,0.015304381333416606,0.01090498383042576,0.08479119550907367,0.0014578621757403432,0.002178148927021886,0.08249418162545798,-0.0008391517078753519,0.00012696094931393634
2010,4,43.09668995139424,35.478404420193,42.4547292761795,2010-04-01,360200,0.09690995790589389,0.013576624572560564,0.005849930227549154,0.09546640430392432,0.012133070970590992,0.007677712049219143,0.07977899654954711,-0.0035543367837862216,-0.000878445872384905,0.08300112911030716,-0.0003322042230261696,0.0005577057038249909
2010,5,40.33655338248769,38.4418559157215,37.9212417405837,2010-05-01,360400,0.09070333927673864,0.007370005943405311,0.00836164750092124,0.08527211590876023,0.0019387825754269006,0.0010141960565050753,0.08644280205321163,0.0031094687198783,0.0004272575531952755,0.08304721524529346,-0.00028611808803986893,0.00028179613167074653
2010,6,38.58463850910329,41.9536026516187,37.3294387953287,2010-06-01,365400,0.08676387207343665,0.0034305387401033227,0.006948792330556904,0.08394135016833029,0.0006080168349969634,-0.0016563102169757996,0.09433953910507768,0.011006205771744354,7.436414600161916e-05,0.08419936861995068,0.000866035286617356,0.0002846463953473001
2010,7,31.496002784933214,43.1959120614222,36.5611825537783,2010-07-01,367400,0.07082391495806858,-0.012509418375264744,-0.010498500426196693,0.08221380032370051,-0.0011195330096328143,-0.0014752499358024118,0.09713307505287169,0.013799741719538364,0.0002328543660487653,0.08466022996981358,0.0013268966364802515,-4.856167751334157e-05
2010,8,35.43382374589035,39.9343564538418,35.9587758287146,2010-08-01,365300,0.07967874961004995,-0.0036545837232833805,-0.0023135621080727304,0.08085919024960915,-0.0024741430837241785,-0.0024177098992763627,0.08979893368389812,0.0064656003505647874,0.0010742691009517505,0.08417632555245755,0.0008429922191242195,-0.00022388112022259684
2010,9,40.566141871166415,32.7736780022943,33.3616731436752,2010-09-01,360100,0.09121960655384567,0.007886273220512344,0.00620653216813386,0.07501917998041421,-0.008314153352919115,-0.006046986228267214,0.07369697670994588,-0.009636356623387451,-0.0006764423380749059,0.08297808604281402,-0.00035524729051930604,-0.0004340856419532591
2010,10,33.903658876461904,33.7926738822277,34.3210838547451,2010-10-01,362100,0.07623792356859219,-0.007095409764741142,-0.006232398117285315,0.07717657192232691,-0.00615676141100642,-0.00629784580684898,0.07598835565208738,-0.007344977681245951,0.0008036495103925789,0.08343894739267692,0.00010561405934358947,-0.0002698562893855977
2010,11,32.63009337241448,33.8617637204632,36.323907300291,2010-11-01,363100,0.07337410317944322,-0.009959230153890108,-0.00303095212905481,0.08168024809837883,-0.0016530852349544989,0.0031865443754513405,0.07614371545634795,-0.0071896178769853825,-0.0017779092870785999,0.08366937806760837,0.0003360447342750372,-0.00034972873406474204
2010,12,32.47750585285734,34.748148376648,31.560468459651,2010-12-01,365500,0.07303098517864258,-0.01030234815469075,-0.0028517011180464753,0.07096887657415372,-0.012364456759179604,-0.003982381834331444,0.07813689636690462,-0.0051964369664287136,-0.002942121527129956,0.08422241168744383,0.0008890783541105063,-0.00020082476228211465
2011,1,42.43664384971851,38.82756974914,39.8456401814422,2011-01-01,360700,0.09315971936057221,0.009826386027238884,0.008340655218767165,0.0874717772260899,0.004138443892756569,0.0028999300492925937,0.0852368418693157,0.0019035085359823678,0.0031711822968872694,0.08172466920427769,-0.001608664129055637,-1.4888736012150542e-05
2011,2,41.86846357095945,36.3042847743038,38.1499058115584,2011-02-01,362500,0.09191241254001277,0.00857907920667944,0.001467799922069182,0.08374918930024242,0.0004158559669090872,-0.001350463716711254,0.0796975602768566,-0.003635773056476735,-0.0005019185906927686,0.08213249954685517,-0.0012008337864781587,3.5159846233241135e-05
2011,3,44.300489493894645,39.8842644956956,43.4273188213024,2011-03-01,363200,0.09725135624302152,0.013918022909688188,0.00881769697897638,0.09533451439519205,0.012001181061858726,0.007601783558867879,0.08755656786808982,0.004223234534756495,0.004943521286038038,0.08229110023563531,-0.0010422330976980199,-7.612044050873165e-05
2011,4,40.389745583760664,36.3475773622169,41.0401340500366,2011-04-01,365300,0.08866623329010061,0.005332899956767279,-0.0023937943882441316,0.09009400894569175,0.006760675612358422,0.0023053166909865726,0.07979259902107633,-0.0035407343122570017,-0.0008648434008556851,0.08276690230197571,-0.0005664310313576171,0.00032347889549354345
2011,5,38.46815138771111,38.0047273701718,38.0567237299561,2011-05-01,366700,0.08444782297794609,0.0011144896446127622,0.002106131202128691,0.08354462984916411,0.00021129651583078057,-0.0007132900030910447,0.08343048401090152,9.71506775681863e-05,-0.002585060489114838,0.08308410367953598,-0.0002492296537973532,0.0003186845659132623
2011,6,38.79872703710934,40.8768531393659,38.4856959971162,2011-06-01,371900,0.08517352444563137,0.0018401911122980369,0.005358444702751619,0.0844863380616143,0.0011530047282809763,-0.0011113223236917866,0.08973556392188427,0.006402230588550939,-0.004529611037191796,0.08426228022475983,0.000928946891426502,0.0003475580001564461
2011,7,37.07072926374533,45.8296516401783,37.7637950698583,2011-07-01,374400,0.08138010976862804,-0.0019532235647052865,5.769438436276477e-05,0.08290157353528549,-0.0004317597980478399,-0.0007874767242174373,0.10060827383785012,0.017274940504516792,0.0037080531510271936,0.08482871125611746,0.001495377922784133,0.00011991960879053991
2011,8,38.03530815913268,38.9519616896249,37.7962369281492,2011-08-01,372400,0.08349761697569275,0.00016428364235941684,0.0015053052575700668,0.08297279204221122,-0.00036054129112210453,-0.0003041081066742888,0.08550991526096581,0.0021765819276324816,-0.0032147493219805553,0.08437556643103136,0.0010422330976980337,-2.4640241648782616e-05
2011,9,39.41644373903438,33.5801858675042,35.4779181051565,2011-09-01,368000,0.0865295768893511,0.003196243556017775,0.001516502503639291,0.07788346566420726,-0.005449867669126071,-0.00318270054447417,0.07371743869687034,-0.009615894636462993,-0.0006559803511504477,0.08337864781584195,4.5314482508621023e-05,-3.3523868925332075e-05
2011,10,32.12288605231434,34.287770858914,36.6412974380226,2011-10-01,368500,0.07051827803072352,-0.012815055302609804,-0.011952043655153977,0.08043739270291238,-0.002895940630420951,-0.003037025026263511,0.07527077593666075,-0.008062557396672582,8.606979496594835e-05,0.08349193402211347,0.0001586006887801389,-0.00021686965994904828
2011,11,31.67807887010784,35.7832906975031,35.6159709688511,2011-11-01,369600,0.06954180796841912,-0.013791525364914209,-0.006863247340078911,0.07818652841545255,-0.005146804917880776,-0.0003071753074749368,0.07855383971886068,-0.004779493614472649,0.0006322149754341335,0.08374116367591082,0.00040783034257749207,-0.0002779431257622872
2011,12,30.940005901299763,36.8475352641696,33.2250358073384,2011-12-01,370400,0.06792154150990085,-0.015411791823432483,-0.007961144786788209,0.0729377898619365,-0.010395543471396831,-0.002013468546548672,0.08089013958066803,-0.0024431937526653014,-0.00018887831336654361,0.08392242160594526,0.0005890882726119345,-0.0005008148437806864
2012,1,38.29941358594574,38.3322423380927,40.3176817337952,2012-01-01,366700,0.08420777305400244,0.0008744397206691124,-0.0006112910878026073,0.08864527875561963,0.005311945422286302,0.004073431578822327,0.08427995264767253,0.0009466193143392032,0.0022142930752441048,0.08199543848665086,-0.0013378948466824664,0.00025588054636102
2012,2,43.426570623406526,37.849118334681,40.7940533754154,2012-02-01,368800,0.09548069960296562,0.012147366269632295,0.0050360869850220365,0.08969266281012737,0.006359329476794046,0.004593009793173704,0.08321772237762051,-0.00011561095571281654,0.0030182435100711497,0.08246500603729708,-0.0008683272960362531,0.00036766633667514675
2012,3,39.68899542452136,37.9967734699162,39.7297014335373,2012-03-01,369300,0.08726300500527383,0.003929671671940499,-0.0011706542587713083,0.08735250408758893,0.004019170754255605,-0.0003802267487352422,0.08354236729914762,0.00020903396581428701,0.0009293207170958295,0.08257680783506999,-0.0007565254982633413,0.00020958715892594696
2012,4,40.47907279220813,37.9247616326346,38.657801840876,2012-04-01,370400,0.08900012443985664,0.005666791106523308,-0.0020599032384881017,0.08499575057143006,0.0016624172380967361,-0.002792941683275113,0.08338403703026757,5.070369693424559e-05,0.002726594608335562,0.08282277179017039,-0.0005105615431629379,0.00037934838368822263
2012,5,34.624271796314574,39.6361796464693,39.6642533244553,2012-05-01,371700,0.07612734892249286,-0.007205984410840471,-0.006214342853324542,0.08720860529122687,0.003875271957893542,0.0029506854389717164,0.08714688053663416,0.003813547203300835,0.0011313360366178105,0.08311345646437995,-0.00021987686895337533,0.00034803735075724014
2012,6,39.27939412576353,44.054969566281,40.4733220112585,2012-06-01,376300,0.08636242690292187,0.0030290935695885396,0.006547347160042121,0.08898748037009817,0.005654147036764839,0.0033898199847920765,0.09686234152941973,0.013529008196086406,0.0025971665703436713,0.0841420330038907,0.0008086996705573696,0.0002273107792873137
2012,7,36.6169805826277,44.6772384463298,36.9580012999513,2012-07-01,379800,0.08050865802175668,-0.002824675311576652,-0.0008137573625086009,0.08125845005464663,-0.0020748832786866983,-0.0024306002048562958,0.09823050547041924,0.014897172137085912,0.0013302847835963139,0.08492464558830105,0.001591312254967725,0.00021585394097413196
2012,8,38.87131306552118,38.2830406023781,37.3302533538792,2012-08-01,377200,0.08546519130344171,0.0021318579701083834,0.0034728795853190336,0.08207690949151773,-0.001256423841815596,-0.0011999906573677802,0.08417177426562968,0.0008384409322963471,-0.00455289031731669,0.08434327623988194,0.0010099429065486137,-5.6930432798202616e-05
2012,9,38.970916223735905,33.1110943666381,37.548880461094,2012-09-01,372400,0.08568418578291555,0.002350852449582219,0.0006711113972037352,0.08255759836124374,-0.0007757349720895895,0.0014914321525623117,0.07280037104846625,-0.010532962284867081,-0.0015730479995545357,0.08326997898126202,-6.335435207130424e-05,-0.00014219270350525733
2012,10,36.81118755630707,34.30355280596,37.8159263528314,2012-10-01,372700,0.08093565507559924,-0.0023976782577340844,-0.0015346666102782575,0.08314474416168698,-0.0001885891716463528,-0.0003296735674889126,0.07542219368837207,-0.007911139644961263,0.00023748754667726746,0.08333706005992576,3.7267265924345594e-06,-0.0003717436221367526
2012,11,35.67525675718705,32.7110470730984,33.4829459068017,2012-11-01,373000,0.07843811806442028,-0.004895215268913053,0.0020330627559222453,0.07361794988772474,-0.009715383445608586,-0.004875753835202746,0.07192079905111272,-0.01141253428222061,-0.006000825692313827,0.0834041411385895,7.080780525617336e-05,-0.0006149656630836059
2012,12,32.0770341453593,35.9403883964189,32.0475855850027,2012-12-01,373900,0.0705268138243533,-0.012806519508980027,-0.005355872472335753,0.07046206615708915,-0.012871267176244178,-0.004489192251396018,0.0790210550552379,-0.004312278278095424,-0.0020579628387966667,0.08360538437458075,0.0002720510412474175,-0.0008178520751452034
2013,1,47.93473946109689,38.6598074655354,38.9376973635049,2013-01-01,370900,0.10236402068430751,0.019030687350974185,0.017544956542502464,0.08315095279806314,-0.00018238053527018516,-0.00142089437873416,0.08255752248878197,-0.0007758108445513612,0.0004918629163535404,0.08294570176223276,-0.000387631571100569,0.0012061438219429174
2013,2,45.145394547658405,38.482854913421,39.6320176398373,2013-02-01,372400,0.09640741043410232,0.013074077100768994,0.005962797816158735,0.08463366483378217,0.001300331500448837,-0.0004659881831715043,0.08217964258563823,-0.0011536907476950992,0.001980163718088867,0.08328115216030056,-5.2181173032767036e-05,0.0011838124596786328
2013,3,38.32467225602798,38.9224580300009,39.0331014104391,2013-03-01,373500,0.08184184555168506,-0.0014914877816482736,-0.006591813712360081,0.08335468691539709,2.1353582063760035e-05,-0.004378043920927087,0.08311840939702335,-0.00021492393630997975,0.0005053628149715628,0.08352714911888362,0.00019381578555029144,0.0011599284427395795
2013,4,39.84882004665344,37.6740779868615,40.1145563875472,2013-04-01,370200,0.08509664359000856,0.0017633102566752268,-0.005963384088336183,0.08566412013419418,0.002330786800860851,-0.002124572120510998,0.08045250984286993,-0.0028808234904633967,-0.0002049325790620801,0.08278915824313444,-0.000544175090198884,0.00034573483665227653
2013,5,35.54127699928368,40.2919060960009,40.1772863496426,2013-05-01,371800,0.07589794071696257,-0.007435392616370759,-0.00644375105885483,0.08579807916285793,0.002464745829524606,0.0015401593106027808,0.08604284815960135,0.0027095148262680224,2.7303659584997954e-05,0.08314697200107345,-0.00018636133225988227,0.0003815528874507332
2013,6,36.027380533784246,44.9133973922323,39.6177304571196,2013-06-01,375200,0.07693600857379769,-0.006397324759535639,-0.002879071169082057,0.08460315473852187,0.0012698214051885398,-0.000994505646784223,0.09591198348730492,0.012578650153971596,0.0016468085282288613,0.08390732623669381,0.000573992903360479,-7.395987909576836e-06
2013,7,37.37919609200264,44.2024921071675,39.0005855114321,2013-07-01,375700,0.0798227933423921,-0.003510539990941225,-0.0014996220418731737,0.08328524963053976,-4.8083702793563776e-05,-0.0004038006289631611,0.09439385437837305,0.011060521045039726,-0.0025063663084498727,0.08401914303604974,0.0006858097027164084,-0.0006896486112771846
2013,8,37.12154604762587,43.4207795351011,39.7265644463031,2013-08-01,374800,0.07927258498059844,-0.004060748352734886,-0.0027197267375242357,0.08483556832510196,0.0015022349917686306,0.0015586681762164464,0.09272451721714511,0.009391183883811785,0.003999852634198748,0.08381787279720905,0.00048453946387572167,-0.0005823338754710947
2013,9,37.9093275501379,35.4384949539802,38.1497664012638,2013-09-01,370000,0.08095488226487393,-0.0023784510684593946,-0.004058192120837878,0.08146833634445513,-0.0018649969888781953,0.00040217013577370595,0.07567845097883723,-0.007654882354496101,0.0013050319308164447,0.08274443152339207,-0.0005889018099412557,-0.0006677401613752089
2013,10,37.867271093784424,32.408200446948,38.7856571306215,2013-10-01,371600,0.08086507124229457,-0.0024682620910387587,-0.0016052504435829318,0.08282627283278755,-0.0005070605005457751,-0.0006481448963883349,0.06920729596506824,-0.014126037368265093,-0.005977410176626563,0.08310224528133106,-0.0002310880520022679,-0.0006065584007314551
2013,11,39.13650176568601,36.9096909339997,38.7432044559623,2013-11-01,372500,0.08357549704646809,0.00024216371313476315,0.007170441737970061,0.08273561569110338,-0.0005977176422299474,0.004241911968175892,0.07882017110546082,-0.004513162227872514,0.000898546362034269,0.08330351552017175,-2.9817813161581164e-05,-0.0007155912815013604
2013,12,36.04109777790852,36.9530643104017,36.3590566179765,2013-12-01,373000,0.07696530157250916,-0.006368031760824164,0.0010826152758201101,0.07764429859319584,-0.0056890347401374886,0.002693040184710671,0.07891279439389584,-0.004420538939437488,-0.00216622350013873,0.08341533231952769,8.199898619436208e-05,-0.0010079041301982589
2014,1,44.09310810065775,36.9706561174853,41.1461640241047,2014-01-01,368400,0.0915221087230937,0.008188775389760372,0.006703044581288653,0.08540526761587443,0.002071934282541099,0.0008334204390771243,0.07673835105985927,-0.006594982273474062,-0.00532730851256916,0.08170869652006121,-0.001624636813272115,-3.086142022862867e-05
2014,2,46.06004270591471,40.5507147863867,43.5595357498045,2014-02-01,369700,0.09560478763932229,0.012271454305988957,0.005160175021378699,0.09041459626116996,0.007081262927836632,0.00531494324421629,0.08416932004445123,0.0008359867111178976,0.003969841176901864,0.08199702796815046,-0.001336305365182866,-0.00010031173247146614
2014,3,42.771123240708306,39.1688663366842,40.333382756249,2014-03-01,370700,0.08877812338628384,0.00544479005295051,0.0003444641222387027,0.0837182135893139,0.0003848802559805742,-0.004014517247010273,0.08130107850965626,-0.0020322548236770682,-0.0013119680723955257,0.08221882138975758,-0.001114511943575744,-0.0001483992863864557
